,id,x_px,y_px,z_px,visibility,x,y,z
0,0,511,256,-621,0.9998186230659485,0.5337620578778135,0.022317596566523604,0.3403726708074534
7,7,550,239,-298,0.9997593760490417,0.6591639871382636,0.007725321888412017,0.5409937888198758
8,8,460,241,-305,0.9992782473564148,0.36977491961414793,0.00944206008583691,0.5366459627329192
11,11,629,371,-66,0.9999823570251465,0.9131832797427653,0.12103004291845494,0.6850931677018633
12,12,394,365,-140,0.999871015548706,0.15755627009646303,0.11587982832618025,0.6391304347826087
13,13,656,581,3,0.9772926568984985,1.0,0.3012875536480687,0.7279503105590062
14,14,361,579,-423,0.9744857549667358,0.05144694533762058,0.2995708154506438,0.46335403726708074
15,15,590,719,-304,0.9909233450889587,0.7877813504823151,0.41974248927038627,0.5372670807453416
16,16,454,440,-1017,0.9959879517555237,0.3504823151125402,0.18025751072961374,0.09440993788819876
19,19,553,755,-446,0.9866290092468262,0.6688102893890675,0.45064377682403434,0.44906832298136645
20,20,487,390,-1166,0.9940406680107117,0.4565916398713826,0.13733905579399142,0.0018633540372670807
23,23,577,732,46,0.9998899698257446,0.7459807073954984,0.4309012875536481,0.7546583850931677
24,24,430,728,-46,0.9998440742492676,0.2733118971061093,0.4274678111587983,0.6975155279503106
25,25,596,1032,33,0.9222007393836975,0.8070739549839229,0.688412017167382,0.746583850931677
26,26,396,1019,6,0.9125546813011169,0.1639871382636656,0.6772532188841202,0.7298136645962733
27,27,632,1290,424,0.9435689449310303,0.9228295819935691,0.9098712446351931,0.9894409937888199
28,28,354,1277,391,0.9359480738639832,0.028938906752411574,0.8987124463519314,0.968944099378882
31,31,626,1395,38,0.9466696977615356,0.9035369774919614,1.0,0.7496894409937889
32,32,391,1390,19,0.9214916825294495,0.14790996784565916,0.9957081545064378,0.737888198757764
