,id,x_px,y_px,z_px,visibility,x,y,z
0,0,514,299,-277,0.9994217157363892,0.5147540983606558,0.0195578231292517,0.2767052767052767
7,7,562,294,-9,0.9995386600494385,0.6721311475409836,0.015306122448979591,0.6216216216216216
8,8,465,294,-13,0.9989738464355469,0.3540983606557377,0.015306122448979591,0.6164736164736164
11,11,627,454,92,0.9999091625213623,0.8852459016393442,0.15136054421768708,0.7516087516087516
12,12,395,452,146,0.9996422529220581,0.12459016393442623,0.14965986394557823,0.8211068211068211
13,13,662,676,-20,0.8861138820648193,1.0,0.3401360544217687,0.6074646074646075
14,14,357,666,-66,0.5096175670623779,0.0,0.33163265306122447,0.5482625482625483
15,15,532,560,-288,0.8270263671875,0.5737704918032787,0.24149659863945577,0.2625482625482625
16,16,469,573,-419,0.5215216875076294,0.36721311475409835,0.25255102040816324,0.09395109395109395
19,19,517,504,-333,0.7308065295219421,0.5245901639344263,0.19387755102040816,0.20463320463320464
20,20,490,511,-469,0.44405117630958557,0.4360655737704918,0.19982993197278912,0.029601029601029602
23,23,584,816,-17,0.9999772310256958,0.7442622950819672,0.45918367346938777,0.6113256113256114
24,24,439,816,17,0.9999711513519287,0.26885245901639343,0.45918367346938777,0.6550836550836551
25,25,590,1093,32,0.9651980996131897,0.7639344262295082,0.6947278911564626,0.6743886743886743
26,26,437,1097,2,0.9409226775169373,0.26229508196721313,0.6981292517006803,0.6357786357786358
27,27,595,1360,276,0.9770923852920532,0.780327868852459,0.9217687074829932,0.9884169884169884
28,28,440,1366,205,0.9759923219680786,0.2721311475409836,0.9268707482993197,0.8970398970398971
31,31,631,1441,32,0.9582167863845825,0.898360655737705,0.9906462585034014,0.6743886743886743
32,32,368,1452,-24,0.9551309943199158,0.036065573770491806,1.0,0.6023166023166023
