,id,x_px,y_px,z_px,visibility,x,y,z
0,0,250,119,-460,0.9997307658195496,0.3764705882352941,0.03195266272189349,0.053164556962025315
7,7,289,96,-300,0.9997726082801819,0.5294117647058824,0.004733727810650888,0.25569620253164554
8,8,228,118,-281,0.9992311000823975,0.2901960784313726,0.03076923076923077,0.27974683544303797
11,11,378,229,-196,0.9999856948852539,0.8784313725490196,0.1621301775147929,0.38734177215189874
12,12,180,233,-159,0.9998857975006104,0.10196078431372549,0.1668639053254438,0.4341772151898734
13,13,409,375,-180,0.9906545281410217,1.0,0.3349112426035503,0.40759493670886077
14,14,154,367,-190,0.9251264333724976,0.0,0.3254437869822485,0.3949367088607595
15,15,360,478,-356,0.9872716069221497,0.807843137254902,0.45680473372781066,0.1848101265822785
16,16,174,465,-403,0.9055902361869812,0.0784313725490196,0.4414201183431953,0.12531645569620253
19,19,328,494,-453,0.9837526082992554,0.6823529411764706,0.4757396449704142,0.0620253164556962
20,20,199,491,-502,0.90037602186203,0.17647058823529413,0.47218934911242605,0.0
23,23,324,503,-19,0.9999767541885376,0.6666666666666666,0.4863905325443787,0.6113924050632912
24,24,218,507,19,0.999968409538269,0.25098039215686274,0.4911242603550296,0.6594936708860759
25,25,317,704,47,0.9795070290565491,0.6392156862745098,0.7242603550295857,0.6949367088607595
26,26,202,703,33,0.9644988179206848,0.18823529411764706,0.7230769230769231,0.6772151898734177
27,27,309,875,279,0.9901180863380432,0.6078431372549019,0.9266272189349113,0.9886075949367089
28,28,224,875,208,0.9884346723556519,0.27450980392156865,0.9266272189349113,0.8987341772151899
31,31,317,937,81,0.9846509695053101,0.6392156862745098,1.0,0.7379746835443038
32,32,170,934,17,0.9836965203285217,0.06274509803921569,0.9964497041420118,0.6569620253164556
