,id,x_px,y_px,z_px,visibility,x,y,z
0,0,121,119,-173,0.9999724626541138,0.3006134969325153,0.027083333333333334,0.4272030651340996
7,7,147,109,-80,0.9999622106552124,0.4601226993865031,0.00625,0.6053639846743295
8,8,114,113,-4,0.9999392032623291,0.25766871165644173,0.014583333333333334,0.7509578544061303
11,11,187,154,-82,0.9999264478683472,0.7055214723926381,0.1,0.6015325670498084
12,12,120,172,117,0.9998339414596558,0.294478527607362,0.1375,0.9827586206896551
13,13,194,241,-204,0.9815676808357239,0.7484662576687117,0.28125,0.367816091954023
14,14,119,237,25,0.4660428464412689,0.2883435582822086,0.27291666666666664,0.8065134099616859
15,15,147,172,-352,0.9923580288887024,0.4601226993865031,0.1375,0.0842911877394636
16,16,83,222,-239,0.9200636148452759,0.06748466257668712,0.24166666666666667,0.3007662835249042
19,19,143,147,-396,0.9887557625770569,0.43558282208588955,0.08541666666666667,0.0
20,20,75,208,-296,0.9394382834434509,0.018404907975460124,0.2125,0.19157088122605365
23,23,210,304,-78,0.9997500777244568,0.8466257668711656,0.4125,0.6091954022988506
24,24,162,309,78,0.9997387528419495,0.5521472392638037,0.42291666666666666,0.9080459770114943
25,25,186,421,-144,0.9570568203926086,0.6993865030674846,0.65625,0.4827586206896552
26,26,142,425,19,0.686521589756012,0.4294478527607362,0.6645833333333333,0.7950191570881227
27,27,220,543,-126,0.976237416267395,0.9079754601226994,0.9104166666666667,0.5172413793103449
28,28,180,524,121,0.8364710211753845,0.6625766871165644,0.8708333333333333,0.9904214559386973
31,31,189,586,-269,0.974934458732605,0.7177914110429447,1.0,0.24329501915708812
32,32,125,552,37,0.8786186575889587,0.32515337423312884,0.9291666666666667,0.8295019157088123
