,id,x_px,y_px,z_px,visibility,x,y,z
0,0,298,125,-376,0.9999282360076904,0.5447154471544715,0.02237926972909305,0.21098265895953758
7,7,327,122,-115,0.9999289512634277,0.6626016260162602,0.01884570082449941,0.588150289017341
8,8,260,113,-155,0.9997729659080505,0.3902439024390244,0.008244994110718492,0.5303468208092486
11,11,373,225,17,0.9999847412109375,0.8495934959349594,0.14016489988221437,0.7789017341040463
12,12,193,231,-26,0.9999192953109741,0.11788617886178862,0.14723203769140164,0.7167630057803468
13,13,410,341,15,0.9863742589950562,1.0,0.2767962308598351,0.7760115606936416
14,14,164,367,-97,0.9677075743675232,0.0,0.30742049469964666,0.6141618497109826
15,15,397,426,-290,0.9947761297225952,0.9471544715447154,0.37691401648998824,0.3352601156069364
16,16,203,443,-400,0.9796130657196045,0.15853658536585366,0.39693757361601884,0.17630057803468208
19,19,379,446,-418,0.9936827421188354,0.8739837398373984,0.4004711425206125,0.15028901734104047
20,20,220,470,-522,0.9796741604804993,0.22764227642276422,0.4287396937573616,0.0
23,23,344,490,2,0.9999659061431885,0.7317073170731707,0.45229681978798586,0.7572254335260116
24,24,241,496,-2,0.9999507665634155,0.3130081300813008,0.45936395759717313,0.7514450867052023
25,25,335,701,-41,0.9901936650276184,0.6951219512195121,0.7008244994110718,0.6950867052023122
26,26,222,704,-78,0.9804743528366089,0.23577235772357724,0.7043580683156655,0.6416184971098265
27,27,308,892,164,0.991324782371521,0.5853658536585366,0.9257950530035336,0.9913294797687862
28,28,254,895,82,0.990864098072052,0.36585365853658536,0.9293286219081273,0.8728323699421965
31,31,318,952,-68,0.9874327778816223,0.6260162601626016,0.9964664310954063,0.6560693641618497
32,32,209,955,-140,0.9850251078605652,0.18292682926829268,1.0,0.5520231213872833
