,id,x_px,y_px,z_px,visibility,x,y,z
0,0,260,228,-88,0.9996464252471924,0.49148418491484186,0.01870503597122302,0.682258064516129
7,7,264,226,50,0.9992318153381348,0.5012165450121655,0.015827338129496403,0.9048387096774193
8,8,207,236,13,0.9983494281768799,0.36253041362530414,0.030215827338129497,0.8451612903225807
11,11,331,310,59,0.9998637437820435,0.6642335766423357,0.1366906474820144,0.9193548387096774
12,12,159,329,19,0.9998313188552856,0.24574209245742093,0.16402877697841728,0.8548387096774194
13,13,404,222,31,0.8250244855880737,0.8418491484184915,0.010071942446043165,0.8741935483870967
14,14,58,227,-21,0.7723239064216614,0.0,0.017266187050359712,0.7903225806451613
15,15,279,244,90,0.03034016862511635,0.537712895377129,0.041726618705035974,0.9693548387096774
16,16,187,242,77,0.03623628988862038,0.31386861313868614,0.03884892086330935,0.9483870967741935
19,19,254,257,109,0.0128464475274086,0.4768856447688564,0.060431654676258995,1.0
20,20,209,253,89,0.013325636275112629,0.36739659367396593,0.05467625899280575,0.967741935483871
23,23,332,530,36,0.9996649026870728,0.6666666666666666,0.45323741007194246,0.882258064516129
24,24,229,543,-36,0.9998130202293396,0.41605839416058393,0.4719424460431655,0.7661290322580645
25,25,412,491,-50,0.08592173457145691,0.8613138686131386,0.3971223021582734,0.7435483870967742
26,26,299,601,-310,0.48822546005249023,0.5863746958637469,0.5553956834532374,0.3241935483870968
27,27,300,655,-118,0.043000366538763046,0.5888077858880778,0.6330935251798561,0.6338709677419355
28,28,386,842,-382,0.5118751525878906,0.7980535279805353,0.902158273381295,0.20806451612903226
31,31,266,703,-214,0.08403277397155762,0.5060827250608273,0.702158273381295,0.4790322580645161
32,32,469,910,-511,0.48367857933044434,1.0,1.0,0.0
