,id,x_px,y_px,z_px,visibility,x,y,z
0,0,272,171,-572,0.9992885589599609,0.39183673469387753,0.02386934673366834,0.0
7,7,293,158,-326,0.9991520643234253,0.4775510204081633,0.007537688442211055,0.2709251101321586
8,8,242,181,-366,0.9991326928138733,0.2693877551020408,0.0364321608040201,0.22687224669603523
11,11,347,271,-91,0.9996008276939392,0.6979591836734694,0.14949748743718594,0.5297356828193832
12,12,211,259,-218,0.9997852444648743,0.14285714285714285,0.13442211055276382,0.3898678414096916
13,13,343,387,70,0.14389605820178986,0.6816326530612244,0.2952261306532663,0.7070484581497798
14,14,176,381,-103,0.45112112164497375,0.0,0.2876884422110553,0.5165198237885462
15,15,331,474,-1,0.035367343574762344,0.6326530612244898,0.4045226130653266,0.6288546255506607
16,16,214,479,-147,0.11781710386276245,0.15510204081632653,0.4108040201005025,0.46806167400881055
19,19,326,497,-77,0.0450127013027668,0.6122448979591837,0.4334170854271357,0.5451541850220264
20,20,233,498,-220,0.10648083686828613,0.23265306122448978,0.43467336683417085,0.3876651982378855
23,23,326,493,51,0.999946117401123,0.6122448979591837,0.42839195979899497,0.6861233480176211
24,24,246,501,-51,0.9999704360961914,0.2857142857142857,0.43844221105527637,0.5737885462555066
25,25,340,689,77,0.9041102528572083,0.6693877551020408,0.6746231155778895,0.7147577092511013
26,26,302,694,-121,0.9754040837287903,0.5142857142857142,0.6809045226130653,0.4966960352422907
27,27,325,861,325,0.9742316603660583,0.6081632653061224,0.8907035175879398,0.987885462555066
28,28,368,876,55,0.9937623143196106,0.7836734693877551,0.9095477386934674,0.6905286343612335
31,31,326,929,80,0.9687623381614685,0.6122448979591837,0.9761306532663316,0.7180616740088106
32,32,421,948,-212,0.9881448745727539,1.0,1.0,0.3964757709251101
