,id,x_px,y_px,z_px,visibility,x,y,z
0,0,223,72,-387,0.9999791383743286,0.5663716814159292,0.02321083172147002,0.25702479338842976
7,7,240,63,-233,0.9999823570251465,0.6415929203539823,0.005802707930367505,0.384297520661157
8,8,201,67,-240,0.999931812286377,0.4690265486725664,0.013539651837524178,0.3785123966942149
11,11,288,124,-120,0.9999926090240479,0.8539823008849557,0.12379110251450677,0.47768595041322315
12,12,172,126,-149,0.999962329864502,0.3407079646017699,0.1276595744680851,0.4537190082644628
13,13,311,207,-52,0.990854024887085,0.9557522123893806,0.28433268858800775,0.5338842975206611
14,14,102,183,-318,0.9783474206924438,0.030973451327433628,0.2379110251450677,0.3140495867768595
15,15,318,284,-140,0.9987123012542725,0.9867256637168141,0.4332688588007737,0.46115702479338844
16,16,101,108,-623,0.9995419979095459,0.02654867256637168,0.09284332688588008,0.06198347107438017
19,19,315,309,-206,0.9990599751472473,0.9734513274336283,0.4816247582205029,0.4066115702479339
20,20,104,78,-693,0.9996306896209717,0.03982300884955752,0.03481624758220503,0.004132231404958678
23,23,267,298,16,0.9999493360519409,0.7610619469026548,0.46034816247582205,0.5900826446280992
24,24,201,298,-17,0.999954104423523,0.4690265486725664,0.46034816247582205,0.5628099173553719
25,25,268,413,70,0.9739809632301331,0.7654867256637168,0.6827852998065764,0.6347107438016529
26,26,202,419,29,0.9888976216316223,0.47345132743362833,0.6943907156673114,0.6008264462809917
27,27,256,482,478,0.964238166809082,0.7123893805309734,0.816247582205029,0.971900826446281
28,28,208,541,178,0.9980402588844299,0.5,0.9303675048355899,0.7239669421487603
31,31,255,538,418,0.9683783054351807,0.7079646017699115,0.9245647969052224,0.9223140495867769
32,32,209,577,28,0.9952406883239746,0.504424778761062,1.0,0.6
