,id,x_px,y_px,z_px,visibility,x,y,z
0,0,288,115,-593,0.9999364614486694,0.5196078431372549,0.01884570082449941,0.06914893617021277
7,7,320,115,-338,0.9998871088027954,0.6764705882352942,0.01884570082449941,0.3404255319148936
8,8,251,110,-373,0.9997460246086121,0.3382352941176471,0.012956419316843345,0.30319148936170215
11,11,369,226,-183,0.9999755620956421,0.9166666666666666,0.14958775029446408,0.5053191489361702
12,12,198,232,-240,0.9999277591705322,0.0784313725490196,0.15665488810365136,0.44468085106382976
13,13,386,364,-159,0.9725227952003479,1.0,0.3121319199057715,0.5308510638297872
14,14,182,371,-299,0.9553976058959961,0.0,0.32037691401649,0.3819148936170213
15,15,317,462,-395,0.9526159167289734,0.6617647058823529,0.4275618374558304,0.2797872340425532
16,16,256,476,-544,0.9006325602531433,0.3627450980392157,0.44405182567726736,0.12127659574468085
19,19,289,484,-512,0.9438264966011047,0.5245098039215687,0.4534746760895171,0.15531914893617021
20,20,281,495,-658,0.8666565418243408,0.4852941176470588,0.4664310954063604,0.0
23,23,345,485,15,0.9999773502349854,0.7990196078431373,0.4546525323910483,0.7159574468085106
24,24,240,487,-16,0.9999735355377197,0.28431372549019607,0.45700824499411075,0.6829787234042554
25,25,342,706,12,0.972379744052887,0.7843137254901961,0.7149587750294464,0.7127659574468085
26,26,222,695,-81,0.9670255184173584,0.19607843137254902,0.702002355712603,0.6138297872340426
27,27,328,880,273,0.9815410375595093,0.7156862745098039,0.9199057714958775,0.9904255319148936
28,28,225,891,106,0.9891397356987,0.2107843137254902,0.9328621908127208,0.8127659574468085
31,31,324,945,23,0.975361704826355,0.696078431372549,0.9964664310954063,0.7244680851063829
32,32,184,948,-149,0.9826468825340271,0.00980392156862745,1.0,0.5414893617021277
