,id,x_px,y_px,z_px,visibility,x,y,z
0,0,158,90,-162,0.9999793767929077,0.4810810810810811,0.022222222222222223,0.4479166666666667
7,7,178,84,23,0.9999527931213379,0.5891891891891892,0.011111111111111112,0.6888020833333334
8,8,137,85,12,0.9999628067016602,0.3675675675675676,0.012962962962962963,0.6744791666666666
11,11,210,145,95,0.9999052286148071,0.7621621621621621,0.12407407407407407,0.7825520833333334
12,12,105,144,66,0.9999262094497681,0.1945945945945946,0.12222222222222222,0.7447916666666666
13,13,254,211,-60,0.9442930221557617,1.0,0.2462962962962963,0.5807291666666666
14,14,69,215,-146,0.9325528144836426,0.0,0.2537037037037037,0.46875
15,15,217,132,-329,0.9926685094833374,0.8,0.1,0.23046875
16,16,97,134,-437,0.9982011318206787,0.15135135135135136,0.1037037037037037,0.08984375
19,19,211,104,-379,0.9908158779144287,0.7675675675675676,0.04814814814814815,0.16536458333333334
20,20,99,107,-488,0.9970883727073669,0.16216216216216217,0.053703703703703705,0.0234375
23,23,193,322,14,0.9998891353607178,0.6702702702702703,0.45185185185185184,0.6770833333333334
24,24,123,322,-14,0.9999017715454102,0.2918918918918919,0.45185185185185184,0.640625
25,25,199,468,0,0.9317194223403931,0.7027027027027027,0.7222222222222222,0.6588541666666666
26,26,123,464,-35,0.9047987461090088,0.2918918918918919,0.7148148148148148,0.61328125
27,27,202,581,243,0.9569377303123474,0.7189189189189189,0.9314814814814815,0.9752604166666666
28,28,127,575,240,0.9304531216621399,0.31351351351351353,0.9203703703703704,0.9713541666666666
31,31,208,618,98,0.95197993516922,0.7513513513513513,1.0,0.7864583333333334
32,32,109,609,113,0.8928545713424683,0.21621621621621623,0.9833333333333333,0.8059895833333334
