,id,x_px,y_px,z_px,visibility,x,y,z
0,0,220,99,-173,0.9998749494552612,0.6357615894039735,0.02702702702702703,0.3715469613259669
7,7,229,91,-31,0.9999068975448608,0.695364238410596,0.010395010395010396,0.5676795580110497
8,8,197,89,-97,0.9997429251670837,0.48344370860927155,0.006237006237006237,0.47651933701657456
11,11,246,151,73,0.9999780654907227,0.8079470198675497,0.13513513513513514,0.7113259668508287
12,12,157,147,-69,0.9999301433563232,0.2185430463576159,0.12681912681912683,0.5151933701657458
13,13,274,226,12,0.9228680729866028,0.9933774834437086,0.2910602910602911,0.6270718232044199
14,14,124,225,-188,0.971953272819519,0.0,0.288981288981289,0.35082872928176795
15,15,273,207,-228,0.9810861349105835,0.9867549668874173,0.2515592515592516,0.2955801104972376
16,16,171,191,-386,0.9878366589546204,0.31125827814569534,0.2182952182952183,0.07734806629834254
19,19,271,190,-286,0.9795339107513428,0.9735099337748344,0.21621621621621623,0.2154696132596685
20,20,186,167,-437,0.9855777621269226,0.4105960264900662,0.1683991683991684,0.006906077348066298
23,23,228,300,57,0.9999685287475586,0.6887417218543046,0.44490644490644493,0.6892265193370166
24,24,177,300,-57,0.9999699592590332,0.3509933774834437,0.44490644490644493,0.5317679558011049
25,25,228,413,110,0.941543459892273,0.6887417218543046,0.6798336798336798,0.7624309392265194
26,26,184,415,-98,0.9956114888191223,0.3973509933774834,0.683991683991684,0.47513812154696133
27,27,205,510,273,0.9832682013511658,0.5364238410596026,0.8814968814968815,0.9875690607734806
28,28,169,529,-38,0.9979918003082275,0.2980132450331126,0.920997920997921,0.5580110497237569
31,31,239,542,157,0.9844897985458374,0.7615894039735099,0.9480249480249481,0.8273480662983426
32,32,191,567,-197,0.9949927926063538,0.44370860927152317,1.0,0.3383977900552486
