,id,x_px,y_px,z_px,visibility,x,y,z
0,0,233,113,-474,0.9993975162506104,0.5375939849624061,0.023952095808383235,0.0
7,7,259,109,-283,0.9990987777709961,0.6353383458646616,0.019161676646706587,0.28088235294117647
8,8,197,100,-287,0.9981897473335266,0.40225563909774437,0.008383233532934131,0.275
11,11,313,221,-170,0.9998952150344849,0.8383458646616542,0.1532934131736527,0.4470588235294118
12,12,127,218,-139,0.9996501207351685,0.13909774436090225,0.1497005988023952,0.49264705882352944
13,13,356,351,-107,0.9324151277542114,1.0,0.3089820359281437,0.5397058823529411
14,14,90,346,-121,0.8287909030914307,0.0,0.3029940119760479,0.5191176470588236
15,15,311,457,-220,0.6707196831703186,0.8308270676691729,0.4359281437125748,0.3735294117647059
16,16,113,452,-251,0.5393769145011902,0.08646616541353383,0.429940119760479,0.32794117647058824
19,19,285,485,-296,0.6332904100418091,0.7330827067669173,0.4694610778443114,0.26176470588235295
20,20,133,482,-328,0.5009499192237854,0.16165413533834586,0.4658682634730539,0.21470588235294116
23,23,264,491,-20,0.9999737739562988,0.6541353383458647,0.47664670658682634,0.6676470588235294
24,24,159,492,20,0.9999692440032959,0.2593984962406015,0.47784431137724553,0.7264705882352941
25,25,264,687,-20,0.9936677813529968,0.6541353383458647,0.7113772455089821,0.6676470588235294
26,26,137,679,16,0.985895574092865,0.17669172932330826,0.7017964071856287,0.7205882352941176
27,27,249,860,197,0.995996356010437,0.5977443609022557,0.918562874251497,0.986764705882353
28,28,160,869,170,0.9967664480209351,0.2631578947368421,0.9293413173652695,0.9470588235294117
31,31,255,925,-6,0.9916442036628723,0.6203007518796992,0.9964071856287425,0.6882352941176471
32,32,110,928,-31,0.9932610392570496,0.07518796992481203,1.0,0.6514705882352941
