,id,x_px,y_px,z_px,visibility,x,y,z
0,0,208,79,-112,0.9999110698699951,0.27884615384615385,0.018229166666666668,0.47306791569086654
7,7,219,76,-3,0.999943733215332,0.38461538461538464,0.010416666666666666,0.7283372365339579
8,8,192,82,-21,0.9995135068893433,0.125,0.026041666666666668,0.6861826697892272
11,11,259,126,45,0.999976634979248,0.7692307692307693,0.140625,0.8407494145199064
12,12,179,134,-10,0.9991034865379333,0.0,0.16145833333333334,0.711943793911007
13,13,283,180,31,0.9775131344795227,1.0,0.28125,0.8079625292740047
14,14,216,165,-129,0.9358574748039246,0.3557692307692308,0.2421875,0.4332552693208431
15,15,275,226,-87,0.9805918335914612,0.9230769230769231,0.4010416666666667,0.531615925058548
16,16,251,117,-270,0.9191385507583618,0.6923076923076923,0.1171875,0.10304449648711944
19,19,263,238,-130,0.9753662347793579,0.8076923076923077,0.4322916666666667,0.4309133489461358
20,20,256,102,-307,0.872160017490387,0.7403846153846154,0.078125,0.01639344262295082
23,23,257,251,13,0.9999861717224121,0.75,0.4661458333333333,0.765807962529274
24,24,211,255,-13,0.9999635219573975,0.3076923076923077,0.4765625,0.7049180327868853
25,25,256,347,9,0.9852805733680725,0.7403846153846154,0.7161458333333334,0.7564402810304449
26,26,207,347,-18,0.9688932299613953,0.2692307692307692,0.7161458333333334,0.6932084309133489
27,27,257,432,110,0.9933953881263733,0.75,0.9375,0.9929742388758782
28,28,208,431,89,0.9869450926780701,0.27884615384615385,0.9348958333333334,0.9437939110070258
31,31,272,455,-4,0.9904283285140991,0.8942307692307693,0.9973958333333334,0.7259953161592506
32,32,197,456,-10,0.9816328287124634,0.17307692307692307,1.0,0.711943793911007
