,id,x_px,y_px,z_px,visibility,x,y,z
0,0,289,136,-880,0.9999600648880005,0.6046511627906976,0.028868360277136258,0.003626473254759746
7,7,315,131,-627,0.9999380111694336,0.7255813953488373,0.023094688221709007,0.23300090661831369
8,8,249,117,-675,0.9998801946640015,0.4186046511627907,0.006928406466512702,0.18948322756119673
11,11,361,237,-444,0.9999828338623047,0.9395348837209302,0.14549653579676675,0.3989120580235721
12,12,177,242,-481,0.9999512434005737,0.08372093023255814,0.151270207852194,0.3653671804170444
13,13,374,390,-411,0.973071277141571,1.0,0.32217090069284066,0.42883046237534
14,14,183,401,-529,0.9616838097572327,0.11162790697674418,0.3348729792147806,0.32184950135992746
15,15,307,503,-633,0.9369065761566162,0.6883720930232559,0.45265588914549654,0.22756119673617406
16,16,257,512,-761,0.9495620727539062,0.4558139534883721,0.4630484988452656,0.1115140525838622
19,19,276,521,-760,0.9164118766784668,0.5441860465116279,0.47344110854503463,0.11242067089755213
20,20,271,535,-884,0.9250814318656921,0.5209302325581395,0.4896073903002309,0.0
23,23,334,493,-4,0.9999707937240601,0.813953488372093,0.44110854503464203,0.7978241160471442
24,24,232,495,4,0.9999649524688721,0.3395348837209302,0.44341801385681295,0.8050770625566637
25,25,322,723,-29,0.9470679759979248,0.7581395348837209,0.7066974595842956,0.7751586582048957
26,26,195,715,-61,0.8868425488471985,0.16744186046511628,0.6974595842956121,0.7461468721668177
27,27,289,909,213,0.9712058305740356,0.6046511627906976,0.9214780600461894,0.9945602901178604
28,28,227,912,137,0.9740274548530579,0.31627906976744186,0.9249422632794457,0.9256572982774252
31,31,285,975,-58,0.9673568606376648,0.586046511627907,0.9976905311778291,0.7488667271078876
32,32,159,977,-126,0.9664964079856873,0.0,1.0,0.6872166817769719
