,id,x_px,y_px,z_px,visibility,x,y,z
0,0,372,257,-411,0.9997703433036804,0.16666666666666666,0.023957409050576754,0.4648173207036536
7,7,346,251,-94,0.9996126294136047,0.11382113821138211,0.018633540372670808,0.6792963464140731
8,8,299,282,-252,0.9994640946388245,0.018292682926829267,0.04614019520851819,0.5723951285520974
11,11,469,340,98,0.9999537467956543,0.3638211382113821,0.09760425909494233,0.8092016238159675
12,12,290,440,-178,0.9997532963752747,0.0,0.18633540372670807,0.6224627875507442
13,13,598,468,-81,0.6788554191589355,0.6260162601626016,0.2111801242236025,0.6880920162381596
14,14,387,598,-522,0.8082459568977356,0.19715447154471544,0.32653061224489793,0.38971583220568334
15,15,567,323,-608,0.9018679857254028,0.5630081300813008,0.08251996450754215,0.33152909336941816
16,16,382,451,-982,0.9244867563247681,0.18699186991869918,0.1960958296362023,0.07848443843031123
19,19,531,272,-715,0.8884446024894714,0.4898373983739837,0.037267080745341616,0.2591339648173207
20,20,358,398,-1086,0.8901614546775818,0.13821138211382114,0.14906832298136646,0.008119079837618403
23,23,573,700,73,0.9999654293060303,0.5752032520325203,0.417036379769299,0.7922868741542625
24,24,448,735,-74,0.999954104423523,0.32113821138211385,0.44809228039041704,0.6928281461434371
25,25,709,957,-11,0.8888275623321533,0.8516260162601627,0.645075421472937,0.7354533152909337
26,26,462,1023,-190,0.8156772255897522,0.34959349593495936,0.7036379769299024,0.6143437077131259
27,27,726,1199,357,0.9153532981872559,0.8861788617886179,0.8598047914818101,0.9844384303112313
28,28,459,1268,200,0.8835565447807312,0.3434959349593496,0.9210292812777284,0.878213802435724
31,31,782,1307,106,0.8993356227874756,1.0,0.9556344276841171,0.8146143437077131
32,32,474,1357,-42,0.8446873426437378,0.37398373983739835,1.0,0.7144790257104194
