,id,x_px,y_px,z_px,visibility,x,y,z
0,0,585,291,-77,0.9898375272750854,0.6048387096774194,0.08862876254180602,0.4173728813559322
7,7,538,260,82,0.9917635917663574,0.4153225806451613,0.06270903010033445,0.5858050847457628
8,8,523,261,-233,0.9888700246810913,0.3548387096774194,0.06354515050167224,0.2521186440677966
11,11,520,366,299,0.9993276596069336,0.34274193548387094,0.15133779264214048,0.815677966101695
12,12,467,408,-375,0.9992157220840454,0.12903225806451613,0.18645484949832775,0.1016949152542373
13,13,644,415,449,0.009694050997495651,0.842741935483871,0.19230769230769232,0.9745762711864406
14,14,683,434,-471,0.9606025815010071,1.0,0.20819397993311037,0.0
15,15,621,254,404,0.029422041028738022,0.75,0.057692307692307696,0.926906779661017
16,16,648,242,-320,0.9466166496276855,0.8588709677419355,0.047658862876254184,0.15995762711864406
19,19,607,215,390,0.05122187361121178,0.6935483870967742,0.02508361204013378,0.9120762711864406
20,20,625,185,-349,0.9179428815841675,0.7661290322580645,0.0,0.1292372881355932
23,23,682,746,207,0.9999707937240601,0.9959677419354839,0.4690635451505017,0.7182203389830508
24,24,608,763,-207,0.9999711513519287,0.6975806451612904,0.48327759197324416,0.2796610169491525
25,25,682,1010,293,0.043515387922525406,0.9959677419354839,0.689799331103679,0.809322033898305
26,26,635,1028,-220,0.4874286353588104,0.8064516129032258,0.7048494983277592,0.2658898305084746
27,27,564,1256,465,0.2689211368560791,0.5201612903225806,0.8954849498327759,0.9915254237288136
28,28,484,1264,-35,0.7229479551315308,0.1975806451612903,0.9021739130434783,0.461864406779661
31,31,647,1361,349,0.4871005415916443,0.8548387096774194,0.9832775919732442,0.8686440677966102
32,32,550,1381,-157,0.7463973760604858,0.4637096774193548,1.0,0.3326271186440678
