,id,x_px,y_px,z_px,visibility,x,y,z
0,0,499,239,-401,0.9977438449859619,0.4234875444839858,0.025347506132461162,0.3062409288824383
7,7,565,213,-177,0.9983618855476379,0.6583629893238434,0.004088307440719542,0.46879535558780844
8,8,489,213,-56,0.9965601563453674,0.3879003558718861,0.004088307440719542,0.5566037735849056
11,11,661,349,-86,0.9998014569282532,1.0,0.11529026982829109,0.534833091436865
12,12,411,339,137,0.9996185302734375,0.1103202846975089,0.107113654946852,0.6966618287373004
13,13,594,536,-311,0.8819262981414795,0.7615658362989324,0.26819296811120197,0.37155297532656023
14,14,380,540,-154,0.5747223496437073,0.0,0.2714636140637776,0.48548621190130625
15,15,528,375,-653,0.8949269652366638,0.5266903914590747,0.13654946852003272,0.12336719883889695
16,16,472,384,-708,0.779838502407074,0.3274021352313167,0.1439084219133279,0.08345428156748912
19,19,533,309,-740,0.8512247800827026,0.5444839857651246,0.08258381030253475,0.0602322206095791
20,20,484,313,-809,0.7500602602958679,0.3701067615658363,0.08585445625511039,0.010159651669085631
23,23,581,768,-51,0.9999728202819824,0.7153024911032029,0.4578904333605887,0.5602322206095791
24,24,441,764,51,0.9999769926071167,0.21708185053380782,0.45461978740801307,0.6342525399129173
25,25,575,1065,51,0.8953232765197754,0.693950177935943,0.7007358953393296,0.6342525399129173
26,26,468,1065,98,0.885331392288208,0.31316725978647686,0.7007358953393296,0.6683599419448476
27,27,578,1325,525,0.9297930002212524,0.7046263345195729,0.9133278822567457,0.9782293178519593
28,28,488,1328,452,0.9457420110702515,0.38434163701067614,0.9157808667211774,0.9252539912917271
31,31,585,1430,265,0.9124475121498108,0.7295373665480427,0.9991823385118561,0.7895500725689405
32,32,465,1431,185,0.9292527437210083,0.302491103202847,1.0,0.7314949201741655
