,id,x_px,y_px,z_px,visibility,x,y,z
0,0,543,245,-189,0.9989182949066162,0.5474006116207951,0.020627062706270627,0.4455017301038062
7,7,543,225,118,0.999016523361206,0.5474006116207951,0.004125412541254125,0.7110726643598616
8,8,465,224,-81,0.9980813264846802,0.308868501529052,0.0033003300330033004,0.5389273356401384
11,11,579,350,242,0.999790608882904,0.6574923547400612,0.10726072607260725,0.8183391003460208
12,12,364,348,-62,0.9994099140167236,0.0,0.10561056105610561,0.5553633217993079
13,13,690,469,-30,0.670487642288208,0.9969418960244648,0.20544554455445543,0.583044982698962
14,14,418,486,-402,0.9295023083686829,0.1651376146788991,0.21947194719471946,0.26124567474048443
15,15,547,341,-483,0.646306037902832,0.5596330275229358,0.09983498349834984,0.19117647058823528
16,16,496,327,-625,0.9544752240180969,0.4036697247706422,0.08828382838283828,0.06833910034602077
19,19,524,289,-529,0.4822385013103485,0.4892966360856269,0.05693069306930693,0.1513840830449827
20,20,498,273,-675,0.9085600972175598,0.40978593272171254,0.04372937293729373,0.025086505190311418
23,23,581,767,98,0.9999780654907227,0.6636085626911316,0.4513201320132013,0.6937716262975778
24,24,445,772,-99,0.9999715089797974,0.24770642201834864,0.45544554455445546,0.523356401384083
25,25,601,1083,143,0.7091938257217407,0.7247706422018348,0.7120462046204621,0.7326989619377162
26,26,465,1074,-86,0.7658060193061829,0.308868501529052,0.7046204620462047,0.5346020761245674
27,27,583,1335,438,0.7831310629844666,0.6697247706422018,0.91996699669967,0.9878892733564014
28,28,488,1333,189,0.8023300766944885,0.37920489296636084,0.9183168316831684,0.7724913494809689
31,31,691,1423,236,0.7933439016342163,1.0,0.9925742574257426,0.8131487889273357
32,32,459,1432,-20,0.7262814044952393,0.290519877675841,1.0,0.5916955017301038
