,id,x_px,y_px,z_px,visibility,x,y,z
0,0,261,154,-288,0.9999384880065918,0.3146067415730337,0.0273224043715847,0.3374233128834356
7,7,299,140,-148,0.9999536275863647,0.5280898876404494,0.00819672131147541,0.4601226993865031
8,8,254,139,-31,0.99982750415802,0.2752808988764045,0.006830601092896175,0.5626643295354952
11,11,345,207,-149,0.9999589920043945,0.7865168539325843,0.09972677595628415,0.45924627519719546
12,12,243,227,155,0.9996705055236816,0.21348314606741572,0.12704918032786885,0.7256792287467134
13,13,383,305,-350,0.9767770171165466,1.0,0.2336065573770492,0.28308501314636286
14,14,214,330,-22,0.4011100232601166,0.05056179775280899,0.2677595628415301,0.5705521472392638
15,15,275,244,-600,0.9829276204109192,0.39325842696629215,0.15027322404371585,0.06397896581945661
16,16,210,255,-430,0.875554621219635,0.028089887640449437,0.16530054644808742,0.21297107800175286
19,19,242,225,-665,0.9770169854164124,0.20786516853932585,0.12431693989071038,0.007011393514460999
20,20,216,223,-506,0.8975303173065186,0.06179775280898876,0.12158469945355191,0.14636283961437335
23,23,332,450,-122,0.9997996687889099,0.7134831460674157,0.43169398907103823,0.4829097283085013
24,24,268,452,122,0.9996336698532104,0.3539325842696629,0.4344262295081967,0.6967572304995618
25,25,328,631,-183,0.9635795950889587,0.6910112359550562,0.6789617486338798,0.4294478527607362
26,26,240,626,208,0.48929598927497864,0.19662921348314608,0.6721311475409836,0.7721297107800176
27,27,352,814,-163,0.9893847107887268,0.8258426966292135,0.9289617486338798,0.4469763365468887
28,28,282,768,451,0.8032739758491516,0.43258426966292135,0.8661202185792349,0.9851007887817704
31,31,291,866,-419,0.9888280630111694,0.48314606741573035,1.0,0.22261174408413673
32,32,205,806,330,0.8633942604064941,0.0,0.9180327868852459,0.8790534618755478
