,id,x_px,y_px,z_px,visibility,x,y,z
0,0,284,105,-330,0.9939659237861633,0.5038461538461538,0.019744483159117306,0.0
7,7,313,102,-205,0.9960464835166931,0.6153846153846154,0.016260162601626018,0.3004807692307692
8,8,246,95,-218,0.9817018508911133,0.3576923076923077,0.008130081300813009,0.2692307692307692
11,11,379,212,-140,0.999896764755249,0.8692307692307693,0.1440185830429733,0.4567307692307692
12,12,178,220,-122,0.9985149502754211,0.09615384615384616,0.15331010452961671,0.5
13,13,413,357,-91,0.8373322486877441,1.0,0.3124274099883856,0.5745192307692307
14,14,153,361,-126,0.3426021337509155,0.0,0.3170731707317073,0.49038461538461536
15,15,387,481,-160,0.41098201274871826,0.9,0.4564459930313589,0.40865384615384615
16,16,178,479,-187,0.04791787266731262,0.09615384615384616,0.454123112659698,0.34375
19,19,361,517,-216,0.39121919870376587,0.8,0.49825783972125437,0.27403846153846156
20,20,204,510,-240,0.06209637224674225,0.19615384615384615,0.4901277584204414,0.21634615384615385
23,23,341,489,-6,0.9999467134475708,0.7230769230769231,0.4657375145180023,0.7788461538461539
24,24,226,493,6,0.9998806715011597,0.28076923076923077,0.47038327526132406,0.8076923076923077
25,25,351,687,-25,0.9517671465873718,0.7615384615384615,0.6957026713124274,0.7331730769230769
26,26,248,688,11,0.8278165459632874,0.36538461538461536,0.6968641114982579,0.8197115384615384
27,27,359,887,51,0.9728632569313049,0.7923076923076923,0.9279907084785134,0.9158653846153846
28,28,274,870,86,0.9541667103767395,0.4653846153846154,0.908246225319396,1.0
31,31,390,949,-117,0.954730749130249,0.9115384615384615,1.0,0.5120192307692307
32,32,234,925,-59,0.9256203174591064,0.31153846153846154,0.9721254355400697,0.6514423076923077
