,id,x_px,y_px,z_px,visibility,x,y,z
0,0,258,112,-283,0.997098445892334,0.5912408759124088,0.02364864864864865,0.3576437587657784
7,7,282,104,-90,0.9979280233383179,0.7664233576642335,0.010135135135135136,0.6283309957924264
8,8,233,99,-78,0.9966392517089844,0.40875912408759124,0.0016891891891891893,0.6451612903225806
11,11,314,169,10,0.9996919631958008,1.0,0.11993243243243243,0.7685834502103787
12,12,191,157,46,0.9996525049209595,0.10218978102189781,0.09966216216216216,0.8190743338008415
13,13,298,272,-134,0.966810405254364,0.8832116788321168,0.2939189189189189,0.5666199158485273
14,14,177,265,-43,0.8011001944541931,0.0,0.28209459459459457,0.6942496493688639
15,15,274,194,-460,0.9914959669113159,0.708029197080292,0.16216216216216217,0.1093969144460028
16,16,201,273,-352,0.9768648147583008,0.17518248175182483,0.2956081081081081,0.2608695652173913
19,19,268,165,-538,0.9886160492897034,0.6642335766423357,0.11317567567567567,0.0
20,20,209,257,-436,0.9815686941146851,0.23357664233576642,0.2685810810810811,0.14305750350631136
23,23,266,343,1,0.9998195767402649,0.6496350364963503,0.41385135135135137,0.7559607293127629
24,24,201,342,-1,0.9998414516448975,0.17518248175182483,0.41216216216216217,0.7531556802244039
25,25,233,489,-24,0.9685145020484924,0.40875912408759124,0.660472972972973,0.7208976157082749
26,26,221,485,-80,0.9729299545288086,0.32116788321167883,0.6537162162162162,0.6423562412342216
27,27,213,625,164,0.9784737229347229,0.26277372262773724,0.8902027027027027,0.9845722300140253
28,28,252,617,93,0.9762450456619263,0.5474452554744526,0.8766891891891891,0.884992987377279
31,31,214,690,-4,0.9718571305274963,0.27007299270072993,1.0,0.7489481065918654
32,32,264,685,-72,0.963395357131958,0.635036496350365,0.9915540540540541,0.6535764375876578
