,id,x_px,y_px,z_px,visibility,x,y,z
0,0,209,117,-148,0.9976052045822144,0.5813953488372093,0.02490421455938697,0.49682875264270615
7,7,231,107,136,0.9970591068267822,0.7093023255813954,0.005747126436781609,0.7970401691331924
8,8,176,106,57,0.9943338632583618,0.38953488372093026,0.0038314176245210726,0.7135306553911205
11,11,259,161,310,0.9996684789657593,0.872093023255814,0.10919540229885058,0.9809725158562368
12,12,134,155,100,0.9996504783630371,0.14534883720930233,0.09770114942528736,0.758985200845666
13,13,272,240,299,0.16288302838802338,0.9476744186046512,0.26053639846743293,0.9693446088794926
14,14,139,241,-78,0.6304342746734619,0.1744186046511628,0.2624521072796935,0.5708245243128964
15,15,259,253,-56,0.47915932536125183,0.872093023255814,0.28544061302681994,0.5940803382663847
16,16,125,242,-488,0.9278849363327026,0.09302325581395349,0.26436781609195403,0.13742071881606766
19,19,263,244,-172,0.5649479627609253,0.8953488372093024,0.2681992337164751,0.4714587737843552
20,20,118,228,-618,0.9298861622810364,0.05232558139534884,0.23754789272030652,0.0
23,23,281,322,73,0.9998161196708679,1.0,0.41762452107279696,0.7304439746300211
24,24,182,321,-73,0.9998413324356079,0.42441860465116277,0.4157088122605364,0.5761099365750528
25,25,243,464,48,0.36616113781929016,0.7790697674418605,0.6896551724137931,0.7040169133192389
26,26,121,461,-185,0.5471541881561279,0.06976744186046512,0.6839080459770115,0.45771670190274844
27,27,213,575,314,0.43046149611473083,0.6046511627906976,0.9022988505747126,0.985200845665962
28,28,109,566,112,0.5497645735740662,0.0,0.8850574712643678,0.7716701902748414
31,31,217,626,77,0.45220860838890076,0.627906976744186,1.0,0.7346723044397463
32,32,113,622,-113,0.4661124050617218,0.023255813953488372,0.9923371647509579,0.5338266384778013
