,id,x_px,y_px,z_px,visibility,x,y,z
0,0,560,259,-333,0.9999682903289795,0.6317460317460317,0.032939189189189186,0.23818897637795275
7,7,625,258,-82,0.9999613761901855,0.8380952380952381,0.03209459459459459,0.48523622047244097
8,8,538,245,73,0.9999593496322632,0.5619047619047619,0.021114864864864864,0.6377952755905512
11,11,676,411,-54,0.9997374415397644,1.0,0.16131756756756757,0.5127952755905512
12,12,491,376,313,0.9999377727508545,0.4126984126984127,0.13175675675675674,0.8740157480314961
13,13,647,599,-294,0.860292911529541,0.9079365079365079,0.32010135135135137,0.2765748031496063
14,14,361,345,372,0.9320584535598755,0.0,0.10557432432432433,0.9320866141732284
15,15,569,483,-503,0.8282198905944824,0.6603174603174603,0.22212837837837837,0.07086614173228346
16,16,410,248,262,0.9839270710945129,0.15555555555555556,0.02364864864864865,0.8238188976377953
19,19,558,434,-561,0.7484290599822998,0.6253968253968254,0.18074324324324326,0.013779527559055118
20,20,443,220,229,0.9652453064918518,0.26031746031746034,0.0,0.7913385826771654
23,23,611,771,-106,0.9999678134918213,0.7936507936507936,0.4653716216216216,0.46161417322834647
24,24,479,757,105,0.9999881982803345,0.3746031746031746,0.4535472972972973,0.6692913385826772
25,25,622,1071,-93,0.9179223775863647,0.8285714285714286,0.71875,0.4744094488188976
26,26,506,1053,45,0.9270835518836975,0.4603174603174603,0.7035472972972973,0.610236220472441
27,27,637,1304,380,0.9576526284217834,0.8761904761904762,0.9155405405405406,0.9399606299212598
28,28,548,1303,415,0.9636604189872742,0.5936507936507937,0.9146959459459459,0.9744094488188977
31,31,613,1401,103,0.9612521529197693,0.8,0.9974662162162162,0.6673228346456693
32,32,517,1404,127,0.9637975096702576,0.49523809523809526,1.0,0.6909448818897638
