,id,x_px,y_px,z_px,visibility,x,y,z
0,0,299,115,-390,0.9952353835105896,0.6419213973799127,0.02558139534883721,0.16702127659574467
7,7,333,114,-152,0.9939330220222473,0.7903930131004366,0.02441860465116279,0.42021276595744683
8,8,265,100,-135,0.9929549098014832,0.49344978165938863,0.00813953488372093,0.43829787234042555
11,11,381,231,-48,0.9992076754570007,1.0,0.16046511627906976,0.5308510638297872
12,12,193,218,-6,0.9995073080062866,0.17903930131004367,0.14534883720930233,0.575531914893617
13,13,351,358,-99,0.707403302192688,0.868995633187773,0.3081395348837209,0.4765957446808511
14,14,162,349,-164,0.893694281578064,0.043668122270742356,0.29767441860465116,0.4074468085106383
15,15,229,331,-276,0.3779986500740051,0.33624454148471616,0.27674418604651163,0.28829787234042553
16,16,303,340,-464,0.8164093494415283,0.6593886462882096,0.2872093023255814,0.08829787234042553
19,19,205,316,-334,0.33824411034584045,0.2314410480349345,0.2593023255813954,0.22659574468085106
20,20,333,316,-529,0.7135447859764099,0.7903930131004366,0.2593023255813954,0.019148936170212766
23,23,321,504,-17,0.9999656677246094,0.7379912663755459,0.47790697674418603,0.5638297872340425
24,24,211,497,16,0.9999741315841675,0.2576419213973799,0.4697674418604651,0.5989361702127659
25,25,316,710,21,0.9692052602767944,0.7161572052401747,0.7174418604651163,0.6042553191489362
26,26,196,710,43,0.947996973991394,0.19213973799126638,0.7174418604651163,0.6276595744680851
27,27,304,890,371,0.9820321798324585,0.6637554585152838,0.9267441860465117,0.9765957446808511
28,28,208,887,366,0.978843092918396,0.2445414847161572,0.9232558139534883,0.9712765957446808
31,31,322,953,158,0.9682685136795044,0.74235807860262,1.0,0.75
32,32,152,946,162,0.9620901346206665,0.0,0.9918604651162791,0.7542553191489362
