,id,x_px,y_px,z_px,visibility,x,y,z
0,0,904,287,-306,0.9990449547767639,0.6977777777777778,0.04511970534069982,0.37293325168401714
7,7,847,241,-76,0.9991241097450256,0.6344444444444445,0.0027624309392265192,0.5137783221065524
8,8,835,238,-414,0.998856782913208,0.6211111111111111,0.0,0.30679730557256585
11,11,782,388,181,0.9991912245750427,0.5622222222222222,0.13812154696132597,0.6711573790569504
12,12,710,338,-553,0.9992966651916504,0.4822222222222222,0.09208103130755065,0.22167789344764238
13,13,902,543,208,0.043862082064151764,0.6955555555555556,0.28084714548802947,0.6876913655848133
14,14,890,474,-791,0.8980288505554199,0.6822222222222222,0.21731123388581952,0.07593386405388855
15,15,1104,460,-72,0.0343954898416996,0.92,0.20441988950276244,0.5162278015921616
16,16,1110,449,-812,0.5939087271690369,0.9266666666666666,0.19429097605893186,0.06307409675443969
19,19,1152,434,-156,0.05905919894576073,0.9733333333333334,0.18047882136279927,0.4647887323943662
20,20,1169,418,-875,0.5244154930114746,0.9922222222222222,0.16574585635359115,0.02449479485609308
23,23,654,742,212,0.9998843669891357,0.42,0.46408839779005523,0.6901408450704225
24,24,558,740,-212,0.9999086856842041,0.31333333333333335,0.4622467771639042,0.4304960195958359
25,25,783,1001,404,0.3593902289867401,0.5633333333333334,0.7025782688766115,0.8077158603796694
26,26,469,1019,-129,0.9011332392692566,0.21444444444444444,0.7191528545119705,0.48132271892222905
27,27,752,1233,705,0.7889246940612793,0.5288888888888889,0.916206261510129,0.9920391916717698
28,28,320,1206,210,0.9553199410438538,0.04888888888888889,0.8913443830570903,0.6889161053276179
31,31,870,1292,470,0.8861185908317566,0.66,0.9705340699815838,0.848132271892223
32,32,361,1324,-45,0.9399607181549072,0.09444444444444444,1.0,0.5327617881200245
