,id,x_px,y_px,z_px,visibility,x,y,z
0,0,430,233,-759,0.9999990463256836,0.4786096256684492,0.02995169082125604,0.1995395241749808
7,7,484,219,-452,0.999997615814209,0.5508021390374331,0.01642512077294686,0.4351496546431312
8,8,390,212,-449,0.9999957084655762,0.42513368983957217,0.00966183574879227,0.43745203376822717
11,11,556,326,-290,0.9999880790710449,0.6470588235294118,0.11980676328502415,0.5594781273983116
12,12,316,316,-246,0.9999629259109497,0.32620320855614976,0.11014492753623188,0.5932463545663853
13,13,634,437,-372,0.9960175156593323,0.7513368983957219,0.22705314009661837,0.4965464313123561
14,14,238,426,-415,0.9913008809089661,0.22192513368983957,0.21642512077294687,0.4635456638526477
15,15,768,489,-705,0.9984351992607117,0.93048128342246,0.2772946859903382,0.2409823484267076
16,16,121,467,-866,0.9986605644226074,0.06550802139037433,0.2560386473429952,0.11742133537989255
19,19,820,498,-856,0.9978362917900085,1.0,0.28599033816425123,0.12509593246354567
20,20,72,456,-1019,0.9982783794403076,0.0,0.24541062801932367,0.0
23,23,491,650,-51,0.9998823404312134,0.5601604278074866,0.43285024154589374,0.7429009976976209
24,24,361,642,50,0.9997929930686951,0.38636363636363635,0.4251207729468599,0.8204144282425173
25,25,499,881,-347,0.9962616562843323,0.570855614973262,0.6560386473429952,0.5157329240214888
26,26,275,853,-93,0.9749435186386108,0.2713903743315508,0.6289855072463768,0.7106676899462778
27,27,437,1144,-282,0.9965184926986694,0.4879679144385027,0.9101449275362319,0.5656178050652341
28,28,326,1039,258,0.9707624912261963,0.339572192513369,0.808695652173913,0.9800460475825019
31,31,377,1237,-590,0.9965091347694397,0.4077540106951872,1.0,0.32924021488871835
32,32,231,1096,97,0.9754269123077393,0.21256684491978609,0.863768115942029,0.8564850345356869
