,id,x_px,y_px,z_px,visibility,x,y,z
0,0,249,141,-61,0.9979488253593445,0.8974358974358975,0.04728132387706856,0.506398537477148
7,7,234,127,37,0.9980104565620422,0.8205128205128205,0.014184397163120567,0.6855575868372943
8,8,226,121,-105,0.9979662895202637,0.7794871794871795,0.0,0.4259597806215722
11,11,220,162,129,0.9999244213104248,0.7487179487179487,0.09692671394799054,0.8537477148080439
12,12,163,142,-141,0.9999401569366455,0.4564102564102564,0.04964539007092199,0.360146252285192
13,13,230,238,71,0.27845025062561035,0.8,0.2765957446808511,0.7477148080438757
14,14,179,211,-246,0.9900222420692444,0.5384615384615384,0.2127659574468085,0.16819012797074953
15,15,255,194,-140,0.5979762673377991,0.9282051282051282,0.17257683215130024,0.3619744058500914
16,16,229,169,-303,0.987669050693512,0.7948717948717948,0.11347517730496454,0.06398537477148081
19,19,268,172,-178,0.620557963848114,0.9948717948717949,0.12056737588652482,0.29250457038391225
20,20,242,148,-326,0.9726303219795227,0.8615384615384616,0.06382978723404255,0.021937842778793418
23,23,206,305,86,0.9999822378158569,0.676923076923077,0.43498817966903075,0.7751371115173674
24,24,164,305,-86,0.9999836683273315,0.46153846153846156,0.43498817966903075,0.4606946983546618
25,25,260,394,81,0.8475578427314758,0.9538461538461539,0.6453900709219859,0.7659963436928702
26,26,148,407,-143,0.9886332154273987,0.37948717948717947,0.6761229314420804,0.35648994515539306
27,27,233,489,202,0.93140709400177,0.8153846153846154,0.8699763593380615,0.9872029250457038
28,28,89,497,-43,0.9844479560852051,0.07692307692307693,0.8888888888888888,0.5393053016453382
31,31,267,520,121,0.9539199471473694,0.9897435897435898,0.9432624113475178,0.8391224862888482
32,32,98,544,-137,0.9756506085395813,0.12307692307692308,1.0,0.36745886654478976
