,id,x_px,y_px,z_px,visibility,x,y,z
0,0,394,1100,-789,0.9977585077285767,0.7030456852791879,0.960482985729967,0.24118207816968543
7,7,305,1111,-604,0.9993721842765808,0.47715736040609136,0.9725576289791438,0.41754051477597715
8,8,435,1116,-513,0.9972192049026489,0.8071065989847716,0.9780461031833151,0.5042897998093422
11,11,195,900,-588,0.9999226331710815,0.19796954314720813,0.7409440175631175,0.432793136320305
12,12,511,907,-426,0.9996182918548584,1.0,0.7486278814489572,0.5872259294566253
13,13,210,543,-699,0.9673173427581787,0.23604060913705585,0.34906695938529086,0.32697807435653004
14,14,499,595,-643,0.7529973983764648,0.9695431472081218,0.4061470911086718,0.38036224976167776
15,15,416,286,-861,0.8564751744270325,0.7588832487309645,0.06695938529088913,0.17254528122020973
16,16,276,540,-945,0.6821811199188232,0.4035532994923858,0.34577387486278816,0.09246901811248809
19,19,482,257,-963,0.8512398600578308,0.9263959390862944,0.03512623490669594,0.07530981887511916
20,20,185,550,-1029,0.7231629490852356,0.17258883248730963,0.3567508232711306,0.012392755004766444
23,23,230,453,-7,0.9997838139533997,0.2868020304568528,0.2502744237102086,0.9866539561487131
24,24,415,492,7,0.9996592998504639,0.7563451776649747,0.29308452250274425,1.0
25,25,117,280,-612,0.9487196803092957,0.0,0.06037321624588365,0.4099142040038132
26,26,453,601,-508,0.8567250370979309,0.8527918781725888,0.4127332601536773,0.5090562440419447
27,27,324,306,-135,0.33277255296707153,0.5253807106598984,0.0889132821075741,0.8646329837940896
28,28,417,504,-228,0.3972325623035431,0.7614213197969543,0.3062568605927552,0.7759771210676835
31,31,425,253,-84,0.45097723603248596,0.7817258883248731,0.030735455543358946,0.9132507149666349
32,32,393,469,-160,0.49786776304244995,0.700507614213198,0.2678375411635565,0.8408007626310772
