,id,x_px,y_px,z_px,visibility,x,y,z
0,0,691,377,211,0.9990679621696472,0.5985401459854015,0.03560830860534125,0.6055662188099808
7,7,699,367,464,0.9990359544754028,0.6277372262773723,0.025717111770524232,0.8483685220729367
8,8,643,341,186,0.9977238774299622,0.4233576642335766,0.0,0.581573896353167
11,11,657,470,622,0.999842643737793,0.4744525547445255,0.12759643916913946,1.0
12,12,551,385,38,0.9998655319213867,0.08759124087591241,0.043521266073194856,0.43953934740882916
13,13,678,620,404,0.15515044331550598,0.551094890510949,0.27596439169139464,0.7907869481765835
14,14,577,548,-176,0.9554924964904785,0.18248175182481752,0.20474777448071216,0.23416506717850288
15,15,688,451,-101,0.2330087572336197,0.5875912408759124,0.10880316518298715,0.30614203454894434
16,16,666,420,-145,0.881438136100769,0.5072992700729927,0.0781404549950544,0.263915547024952
19,19,688,401,-146,0.2410663664340973,0.5875912408759124,0.05934718100890208,0.2629558541266795
20,20,664,372,-165,0.8336070775985718,0.5,0.03066271018793274,0.24472168905950095
23,23,577,742,222,0.9999927282333374,0.18248175182481752,0.39663699307616224,0.6161228406909789
24,24,527,716,-223,0.9999865293502808,0.0,0.37091988130563797,0.1890595009596929
25,25,645,1006,85,0.8530627489089966,0.4306569343065693,0.6577645895153313,0.4846449136276392
26,26,801,779,-333,0.9624753594398499,1.0,0.4332344213649852,0.08349328214971209
27,27,576,1265,32,0.9546879529953003,0.17883211678832117,0.913946587537092,0.43378119001919385
28,28,633,1006,-362,0.957011878490448,0.38686131386861317,0.6577645895153313,0.05566218809980806
31,31,664,1352,-109,0.9597636461257935,0.5,1.0,0.29846449136276393
32,32,723,1091,-420,0.9602999687194824,0.7153284671532847,0.7418397626112759,0.0
