,id,x_px,y_px,z_px,visibility,x,y,z
0,0,298,379,-519,0.9999222755432129,0.06683168316831684,0.05903723887375113,0.2664526484751204
7,7,364,314,-372,0.9999500513076782,0.2301980198019802,0.0,0.3451043338683788
8,8,297,348,-210,0.9997246861457825,0.06435643564356436,0.030881017257039057,0.4317817014446228
11,11,517,365,-199,0.9999939203262329,0.6089108910891089,0.04632152588555858,0.4376672017121455
12,12,322,476,-106,0.9999339580535889,0.12623762376237624,0.14713896457765668,0.48742643124665597
13,13,675,333,-470,0.9950370192527771,1.0,0.01725703905540418,0.2926698769395399
14,14,279,677,-373,0.8846611380577087,0.019801980198019802,0.329700272479564,0.3445692883895131
15,15,638,376,-909,0.9980370402336121,0.9084158415841584,0.05631244323342416,0.05778491171749599
16,16,299,517,-883,0.9916969537734985,0.06930693069306931,0.184377838328792,0.07169609416800428
19,19,607,404,-1009,0.9973446726799011,0.8316831683168316,0.08174386920980926,0.004280363830925628
20,20,315,452,-992,0.9927337169647217,0.10891089108910891,0.12534059945504086,0.01337613697164259
23,23,589,751,38,0.999962568283081,0.7871287128712872,0.39691189827429607,0.5644729802033173
24,24,460,764,-38,0.9999678134918213,0.46782178217821785,0.4087193460490463,0.5238095238095238
25,25,572,1015,182,0.379342257976532,0.745049504950495,0.6366939146230699,0.6415195291599786
26,26,459,1030,-279,0.9903504252433777,0.46534653465346537,0.6503178928247049,0.39486356340288925
27,27,554,1141,801,0.4820815324783325,0.7004950495049505,0.7511353315168029,0.9727126805778491
28,28,423,1322,-321,0.9930605888366699,0.37623762376237624,0.9155313351498637,0.3723916532905297
31,31,594,1242,675,0.6626862287521362,0.7995049504950495,0.8428701180744778,0.9052969502407705
32,32,516,1415,-661,0.9887562394142151,0.6064356435643564,1.0,0.19047619047619047
