,id,x_px,y_px,z_px,visibility,x,y,z
0,0,312,429,-521,0.9999704360961914,0.15922330097087378,0.13552188552188552,0.3338181818181818
7,7,322,379,-147,0.9999767541885376,0.1786407766990291,0.09343434343434344,0.6058181818181818
8,8,230,426,-347,0.9999439716339111,0.0,0.132996632996633,0.46036363636363636
11,11,388,450,209,0.9999345541000366,0.3067961165048544,0.1531986531986532,0.8647272727272727
12,12,300,593,-401,0.9996534585952759,0.13592233009708737,0.2735690235690236,0.42109090909090907
13,13,597,491,-41,0.23718152940273285,0.7126213592233009,0.18771043771043772,0.6829090909090909
14,14,529,631,-690,0.955862820148468,0.5805825242718446,0.3055555555555556,0.2109090909090909
15,15,538,336,-642,0.8120235800743103,0.5980582524271845,0.05723905723905724,0.24581818181818182
16,16,482,420,-890,0.9785465598106384,0.4893203883495146,0.12794612794612795,0.06545454545454546
19,19,487,268,-727,0.840137779712677,0.49902912621359224,0.0,0.184
20,20,427,361,-945,0.9661092758178711,0.3825242718446602,0.07828282828282829,0.025454545454545455
23,23,633,803,225,0.9999309778213501,0.7825242718446602,0.4503367003367003,0.8763636363636363
24,24,586,852,-225,0.9999215602874756,0.6912621359223301,0.49158249158249157,0.5490909090909091
25,25,745,1082,276,0.08236230164766312,1.0,0.6851851851851852,0.9134545454545454
26,26,723,1113,-373,0.8830129504203796,0.9572815533980582,0.7112794612794613,0.44145454545454543
27,27,560,1348,394,0.3004162013530731,0.6407766990291263,0.9090909090909091,0.9992727272727273
28,28,512,1388,-363,0.8175734877586365,0.5475728155339806,0.9427609427609428,0.44872727272727275
31,31,649,1408,226,0.5268244743347168,0.8135922330097087,0.9595959595959596,0.8770909090909091
32,32,617,1456,-565,0.8449326753616333,0.7514563106796116,1.0,0.3018181818181818
