,id,x_px,y_px,z_px,visibility,x,y,z
0,0,858,407,-138,0.997158408164978,0.7694369973190348,0.19464033850493653,0.8502202643171806
7,7,936,392,5,0.9980417490005493,0.8739946380697051,0.17348377997179126,0.9202153695545766
8,8,848,398,168,0.996612012386322,0.7560321715817694,0.18194640338504936,1.0
11,11,1030,452,-132,0.99935382604599,1.0,0.25811001410437234,0.8531571218795888
12,12,750,463,144,0.9988571405410767,0.6246648793565683,0.2736248236953456,0.9882525697503671
13,13,957,410,-581,0.7611740827560425,0.9021447721179625,0.19887165021156558,0.6333822809593734
14,14,720,463,-497,0.2975262403488159,0.5844504021447721,0.2736248236953456,0.6744982868330885
15,15,888,300,-702,0.7155222296714783,0.8096514745308311,0.04372355430183357,0.5741556534508077
16,16,878,399,-1102,0.24517689645290375,0.7962466487935657,0.18335684062059238,0.37836514929025944
19,19,874,269,-740,0.6562915444374084,0.7908847184986595,0.0,0.5555555555555556
20,20,933,379,-1189,0.2475653737783432,0.8699731903485255,0.15514809590973203,0.3357807146353402
23,23,888,685,-13,0.9996830224990845,0.8096514745308311,0.5867418899858956,0.911404796867352
24,24,672,655,12,0.9997422099113464,0.5201072386058981,0.5444287729196051,0.9236417033773862
25,25,928,783,-683,0.6777204275131226,0.8632707774798928,0.7249647390691114,0.5834557023984337
26,26,579,642,-1030,0.8866163492202759,0.39544235924932974,0.5260930888575458,0.4136074400391581
27,27,696,907,-162,0.356106698513031,0.5522788203753352,0.8998589562764457,0.8384728340675477
28,28,329,922,-1377,0.8804101943969727,0.06032171581769437,0.921015514809591,0.24375917767988253
31,31,572,952,-419,0.4067928194999695,0.38605898123324395,0.9633286318758815,0.7126774351443955
32,32,284,978,-1875,0.8573571443557739,0.0,1.0,0.0
