,id,x_px,y_px,z_px,visibility,x,y,z
0,0,461,191,-673,0.9996793270111084,0.21502590673575128,0.027071369975389663,0.3592065545493747
7,7,483,170,-307,0.9995250701904297,0.27202072538860106,0.009844134536505332,0.5170332039672273
8,8,409,221,-445,0.9993417859077454,0.08031088082901554,0.051681706316652996,0.45752479517033207
11,11,621,303,-55,0.9998601675033569,0.6295336787564767,0.11894995898277276,0.6257007330746012
12,12,434,388,-398,0.9995673298835754,0.14507772020725387,0.18867924528301888,0.47779215178956447
13,13,753,396,-364,0.6719057559967041,0.9715025906735751,0.19524200164068908,0.4924536438119879
14,14,449,593,-826,0.8406766653060913,0.18393782383419688,0.35684987694831827,0.29322984044846917
15,15,609,296,-1010,0.9185193181037903,0.5984455958549223,0.11320754716981132,0.21388529538594223
16,16,416,417,-1359,0.9732445478439331,0.09844559585492228,0.2124692370795734,0.06338939197930142
19,19,577,237,-1127,0.9066639542579651,0.5155440414507773,0.06480721903199343,0.1634325140146615
20,20,391,351,-1488,0.9616674780845642,0.03367875647668394,0.1583264971287941,0.007761966364812419
23,23,715,725,120,0.9999514818191528,0.8730569948186528,0.46513535684987695,0.7011642949547219
24,24,591,744,-120,0.9999504089355469,0.5518134715025906,0.4807219031993437,0.5976714100905562
25,25,764,981,242,0.6955210566520691,1.0,0.6751435602953241,0.753773178094006
26,26,562,1016,-91,0.7393801808357239,0.47668393782383417,0.7038556193601313,0.6101768003449762
27,27,683,1218,775,0.9165863394737244,0.7901554404145078,0.8695652173913043,0.9836136265631737
28,28,507,1265,468,0.9255325794219971,0.33419689119170987,0.9081214109926169,0.851228978007762
31,31,736,1347,508,0.9415422081947327,0.927461139896373,0.9753896636587367,0.8684777921517896
32,32,583,1377,200,0.9146950840950012,0.5310880829015544,1.0,0.735661923242777
