,id,x_px,y_px,z_px,visibility,x,y,z
0,0,728,183,-421,0.9967048764228821,0.3987138263665595,0.017488076311605722,0.20696452036793692
7,7,776,174,-103,0.9975181818008423,0.5530546623794212,0.010333863275039745,0.4159001314060447
8,8,678,179,-110,0.9963584542274475,0.2379421221864952,0.014308426073131956,0.41130091984231276
11,11,863,348,53,0.9998005032539368,0.8327974276527331,0.14864864864864866,0.5183968462549278
12,12,604,348,24,0.9995309114456177,0.0,0.14864864864864866,0.49934296977660975
13,13,915,568,-81,0.6815094947814941,1.0,0.3235294117647059,0.43035479632063073
14,14,606,567,-216,0.5167508125305176,0.006430868167202572,0.32273449920508746,0.3416557161629435
15,15,807,453,-466,0.5955153107643127,0.6527331189710611,0.23211446740858505,0.1773981603153745
16,16,756,446,-627,0.6349243521690369,0.4887459807073955,0.22655007949125597,0.07161629434954007
19,19,780,397,-546,0.5513472557067871,0.5659163987138264,0.1875993640699523,0.12483574244415244
20,20,800,401,-708,0.5666382908821106,0.6302250803858521,0.1907790143084261,0.018396846254927726
23,23,800,769,11,0.9999841451644897,0.6302250803858521,0.48330683624801274,0.4908015768725361
24,24,656,768,-12,0.9999841451644897,0.16720257234726688,0.4825119236883943,0.4756898817345598
25,25,778,1065,147,0.9214000701904297,0.5594855305466238,0.7186009538950715,0.5801576872536137
26,26,667,1064,137,0.8894371390342712,0.20257234726688103,0.7178060413354531,0.573587385019711
27,27,758,1311,740,0.9525267481803894,0.49517684887459806,0.9141494435612083,0.9697766097240473
28,28,684,1308,672,0.9495968818664551,0.2572347266881029,0.9117647058823529,0.9250985545335085
31,31,740,1414,482,0.9363461136817932,0.43729903536977494,0.9960254372019078,0.8002628120893561
32,32,666,1419,417,0.9198257923126221,0.19935691318327975,1.0,0.7575558475689882
