,id,x_px,y_px,z_px,visibility,x,y,z
0,0,301,133,-100,0.9958077669143677,0.8245614035087719,0.08027923211169284,0.4317507418397626
7,7,316,133,37,0.9963222742080688,0.956140350877193,0.08027923211169284,0.6350148367952523
8,8,289,114,-31,0.9949446320533752,0.7192982456140351,0.04712041884816754,0.5341246290801187
11,11,321,181,81,0.999386191368103,1.0,0.16404886561954624,0.7002967359050445
12,12,219,150,-20,0.999617338180542,0.10526315789473684,0.1099476439790576,0.5504451038575667
13,13,312,245,-37,0.695463240146637,0.9210526315789473,0.2757417102966841,0.5252225519287834
14,14,220,128,-201,0.8667176365852356,0.11403508771929824,0.07155322862129145,0.2818991097922849
15,15,296,153,-232,0.7186920642852783,0.7807017543859649,0.11518324607329843,0.23590504451038577
16,16,275,92,-345,0.8531813025474548,0.5964912280701754,0.008726003490401396,0.06824925816023739
19,19,293,128,-268,0.6766074299812317,0.7543859649122807,0.07155322862129145,0.1824925816023739
20,20,282,87,-372,0.759458065032959,0.6578947368421053,0.0,0.028189910979228485
23,23,301,350,39,0.9999638795852661,0.8245614035087719,0.45898778359511344,0.6379821958456974
24,24,234,348,-40,0.9999754428863525,0.23684210526315788,0.45549738219895286,0.5207715133531158
25,25,290,487,5,0.7119723558425903,0.7280701754385965,0.6980802792321117,0.5875370919881305
26,26,217,494,-95,0.8021504878997803,0.08771929824561403,0.7102966841186736,0.4391691394658754
27,27,267,576,262,0.5973853468894958,0.5263157894736842,0.8534031413612565,0.9688427299703264
28,28,207,607,49,0.8848321437835693,0.0,0.9075043630017452,0.6528189910979229
31,31,270,628,168,0.6274729371070862,0.5526315789473685,0.944153577661431,0.8293768545994066
32,32,215,660,-90,0.8119021654129028,0.07017543859649122,1.0,0.4465875370919881
