,id,x_px,y_px,z_px,visibility,x,y,z
0,0,121,79,-159,0.9999419450759888,0.41044776119402987,0.07196029776674938,0.49166666666666664
7,7,137,73,-49,0.9999321699142456,0.5298507462686567,0.05707196029776675,0.675
8,8,108,74,-58,0.9994858503341675,0.31343283582089554,0.05955334987593052,0.66
11,11,168,124,1,0.9999438524246216,0.7611940298507462,0.18362282878411912,0.7583333333333333
12,12,91,119,-45,0.9987320303916931,0.1865671641791045,0.17121588089330025,0.6816666666666666
13,13,186,186,-10,0.9763500094413757,0.8955223880597015,0.337468982630273,0.74
14,14,66,116,-218,0.9621078968048096,0.0,0.16377171215880892,0.3933333333333333
15,15,196,242,-105,0.9845252633094788,0.9701492537313433,0.47642679900744417,0.5816666666666667
16,16,98,66,-404,0.9404860734939575,0.23880597014925373,0.03970223325062035,0.08333333333333333
19,19,196,261,-150,0.9803210496902466,0.9701492537313433,0.5235732009925558,0.5066666666666667
20,20,105,50,-441,0.886317253112793,0.291044776119403,0.0,0.021666666666666667
23,23,149,250,13,0.9999278783798218,0.6194029850746269,0.49627791563275436,0.7783333333333333
24,24,102,250,-13,0.9998739957809448,0.26865671641791045,0.49627791563275436,0.735
25,25,150,342,20,0.9371989369392395,0.6268656716417911,0.7245657568238213,0.79
26,26,101,341,-11,0.9205106496810913,0.26119402985074625,0.7220843672456576,0.7383333333333333
27,27,148,422,141,0.9730829000473022,0.6119402985074627,0.9230769230769231,0.9916666666666667
28,28,106,424,90,0.9724227786064148,0.29850746268656714,0.9280397022332506,0.9066666666666666
31,31,149,453,36,0.9649189710617065,0.6194029850746269,1.0,0.8166666666666667
32,32,98,453,-9,0.9592241644859314,0.23880597014925373,1.0,0.7416666666666667
