,id,x_px,y_px,z_px,visibility,x,y,z
0,0,247,275,-470,0.9997614026069641,0.5402010050251256,0.031192660550458717,0.31788079470198677
7,7,298,272,-285,0.99953293800354,0.6683417085427136,0.025688073394495414,0.5629139072847682
8,8,212,271,-230,0.9997068047523499,0.45226130653266333,0.023853211009174313,0.6357615894039735
11,11,360,396,-308,0.9998840093612671,0.8241206030150754,0.25321100917431194,0.5324503311258278
12,12,155,396,-138,0.9998472929000854,0.30904522613065327,0.25321100917431194,0.7576158940397351
13,13,349,570,-303,0.9421988129615784,0.7964824120603015,0.5724770642201835,0.5390728476821192
14,14,153,554,-193,0.8675312995910645,0.30402010050251255,0.5431192660550459,0.6847682119205298
15,15,254,695,-356,0.73394376039505,0.5577889447236181,0.8018348623853211,0.4688741721854305
16,16,189,684,-378,0.8780520558357239,0.3944723618090452,0.781651376146789,0.43973509933774835
19,19,204,728,-434,0.7554250359535217,0.4321608040201005,0.8623853211009175,0.3655629139072848
20,20,195,722,-469,0.8718703389167786,0.40954773869346733,0.8513761467889909,0.31920529801324504
23,23,336,658,-46,0.9998916387557983,0.7638190954773869,0.7339449541284404,0.8794701986754967
24,24,204,652,45,0.9999288320541382,0.4321608040201005,0.7229357798165138,1.0
25,25,430,645,-710,0.9739833474159241,1.0,0.710091743119266,0.0
26,26,32,603,-505,0.8824313879013062,0.0,0.6330275229357798,0.271523178807947
27,27,169,739,-351,0.6188790798187256,0.3442211055276382,0.8825688073394495,0.47549668874172185
28,28,231,766,-293,0.6343491673469543,0.5,0.9321100917431193,0.552317880794702
31,31,42,741,-421,0.67491215467453,0.02512562814070352,0.8862385321100917,0.3827814569536424
32,32,288,803,-397,0.6354977488517761,0.6432160804020101,1.0,0.41456953642384103
