,id,x_px,y_px,z_px,visibility,x,y,z
0,0,499,207,-724,0.9999402761459351,0.47058823529411764,0.018744906275468622,0.2214765100671141
7,7,552,196,-407,0.9999229907989502,0.5526315789473685,0.009779951100244499,0.3987695749440716
8,8,445,197,-418,0.9997593760490417,0.38699690402476783,0.010594947025264874,0.3926174496644295
11,11,645,393,-224,0.9999747276306152,0.6965944272445821,0.17033414832925836,0.5011185682326622
12,12,350,378,-198,0.999923586845398,0.23993808049535603,0.15810920945395274,0.5156599552572707
13,13,684,640,-343,0.9696420431137085,0.7569659442724458,0.37163814180929094,0.43456375838926176
14,14,318,614,-365,0.9527322053909302,0.19040247678018576,0.3504482477587612,0.4222595078299776
15,15,677,582,-845,0.9941914677619934,0.7461300309597523,0.3243683781581092,0.15380313199105144
16,16,317,594,-937,0.9937329888343811,0.18885448916408668,0.3341483292583537,0.10234899328859061
19,19,690,534,-1017,0.9936230778694153,0.7662538699690402,0.2852485737571312,0.05760626398210291
20,20,304,549,-1120,0.9947799444198608,0.16873065015479877,0.2974735126324368,0.0
23,23,574,793,-32,0.9999275207519531,0.586687306501548,0.4963325183374083,0.6085011185682326
24,24,415,788,31,0.9999040365219116,0.34055727554179566,0.49225753871230643,0.6437360178970917
25,25,647,1087,-12,0.9826794862747192,0.6996904024767802,0.7359413202933985,0.6196868008948546
26,26,353,1074,144,0.9502121806144714,0.24458204334365324,0.7253463732681337,0.7069351230425056
27,27,757,1332,320,0.9781413674354553,0.8699690402476781,0.9356153219233904,0.8053691275167785
28,28,295,1292,632,0.9526615738868713,0.15479876160990713,0.9030154849225754,0.9798657718120806
31,31,841,1411,63,0.9688928127288818,1.0,1.0,0.6616331096196868
32,32,195,1402,460,0.9305592179298401,0.0,0.9926650366748166,0.883668903803132
