,id,x_px,y_px,z_px,visibility,x,y,z
0,0,528,445,-395,0.9995203018188477,0.5221843003412969,0.022975929978118162,0.0
7,7,524,436,-90,0.9984409213066101,0.5085324232081911,0.01312910284463895,0.40450928381962864
8,8,469,438,-267,0.9985889792442322,0.32081911262798635,0.015317286652078774,0.16976127320954906
11,11,575,554,130,0.9998626708984375,0.6825938566552902,0.1422319474835886,0.6962864721485411
12,12,406,569,-191,0.999864935874939,0.10580204778156997,0.1586433260393873,0.27055702917771884
13,13,668,630,88,0.7503977417945862,1.0,0.22538293216630198,0.6405835543766578
14,14,375,728,-180,0.701741099357605,0.0,0.33260393873085337,0.28514588859416445
15,15,613,509,-253,0.8580195307731628,0.8122866894197952,0.09299781181619256,0.1883289124668435
16,16,434,844,-202,0.31425902247428894,0.20136518771331058,0.45951859956236324,0.25596816976127323
19,19,583,476,-322,0.7739347815513611,0.7098976109215017,0.05689277899343545,0.09681697612732096
20,20,454,868,-257,0.21700112521648407,0.2696245733788396,0.48577680525164113,0.1830238726790451
23,23,564,854,117,0.9999709129333496,0.6450511945392492,0.47045951859956237,0.6790450928381963
24,24,470,864,-117,0.9999651908874512,0.3242320819112628,0.4814004376367615,0.3687002652519894
25,25,578,1062,112,0.7054463624954224,0.6928327645051194,0.6980306345733042,0.6724137931034483
26,26,458,1063,-87,0.7886837720870972,0.2832764505119454,0.6991247264770241,0.40848806366047746
27,27,573,1269,348,0.8651705384254456,0.6757679180887372,0.9245076586433261,0.9854111405835544
28,28,466,1265,152,0.9369879961013794,0.310580204778157,0.9201312910284464,0.7254641909814323
31,31,639,1331,102,0.8845602869987488,0.9010238907849829,0.9923413566739606,0.6591511936339522
32,32,506,1338,-114,0.8907896280288696,0.447098976109215,1.0,0.3726790450928382
