,id,x_px,y_px,z_px,visibility,x,y,z
0,0,471,302,-169,0.9999997615814209,0.4722222222222222,0.056074766355140186,0.5692749461593682
7,7,542,258,84,0.9999997615814209,0.5661375661375662,0.004672897196261682,0.750897343862168
8,8,435,318,236,0.9999995231628418,0.4246031746031746,0.07476635514018691,0.8600143575017947
11,11,701,352,38,0.9999985694885254,0.7764550264550265,0.11448598130841121,0.7178750897343862
12,12,428,478,431,0.9999914169311523,0.41534391534391535,0.2616822429906542,1.0
13,13,870,493,-378,0.9906083345413208,1.0,0.27920560747663553,0.4192390524048816
14,14,350,622,-3,0.781038761138916,0.31216931216931215,0.42990654205607476,0.6884422110552764
15,15,664,360,-819,0.998393714427948,0.7275132275132276,0.12383177570093458,0.10265613783201723
16,16,326,425,-666,0.9966508746147156,0.2804232804232804,0.19976635514018692,0.21249102656137833
19,19,634,291,-896,0.9985163807868958,0.6878306878306878,0.04322429906542056,0.04737975592246949
20,20,305,353,-757,0.9978093504905701,0.2526455026455027,0.11565420560747663,0.14716439339554918
23,23,704,784,-202,0.9998581409454346,0.7804232804232805,0.6191588785046729,0.5455850681981336
24,24,572,829,201,0.9999045133590698,0.6058201058201058,0.6717289719626168,0.8348887293610912
25,25,385,555,-416,0.9900452494621277,0.3584656084656085,0.3516355140186916,0.39195979899497485
26,26,315,693,-8,0.9510000944137573,0.26587301587301587,0.5128504672897196,0.6848528356066045
27,27,292,914,-685,0.9956014156341553,0.23544973544973544,0.7710280373831776,0.19885139985642497
28,28,319,1025,-658,0.9935873746871948,0.27116402116402116,0.9007009345794392,0.21823402727925342
31,31,114,955,-915,0.9969987869262695,0.0,0.8189252336448598,0.03374012921751615
32,32,155,1110,-962,0.9947903156280518,0.05423280423280423,1.0,0.0
