,id,x_px,y_px,z_px,visibility,x,y,z
0,0,430,151,-520,0.9984886646270752,0.39636363636363636,0.019878997407087293,0.1502835538752363
7,7,494,166,-266,0.9970870614051819,0.6290909090909091,0.032843560933448576,0.390359168241966
8,8,420,147,-194,0.9976629018783569,0.36,0.016421780466724288,0.45841209829867674
11,11,551,309,-167,0.9992825388908386,0.8363636363636363,0.15643906655142611,0.4839319470699433
12,12,366,306,9,0.9996427297592163,0.16363636363636364,0.15384615384615385,0.6502835538752363
13,13,508,481,-294,0.3772290349006653,0.68,0.3050993949870354,0.3638941398865784
14,14,330,470,-140,0.35200557112693787,0.03272727272727273,0.29559204840103714,0.5094517958412098
15,15,448,393,-550,0.1959361881017685,0.4618181818181818,0.22904062229904926,0.1219281663516068
16,16,444,509,-572,0.13008907437324524,0.44727272727272727,0.3292999135695765,0.10113421550094517
19,19,454,356,-647,0.2150125950574875,0.48363636363636364,0.19706136560069146,0.030245746691871456
20,20,489,505,-679,0.12477608025074005,0.610909090909091,0.3258426966292135,0.0
23,23,596,632,-48,0.9999227523803711,1.0,0.43560933448573896,0.5964083175803403
24,24,471,640,47,0.9999517202377319,0.5454545454545454,0.442523768366465,0.6862003780718336
25,25,559,934,-30,0.7381168603897095,0.8654545454545455,0.6966292134831461,0.6134215500945179
26,26,420,910,-103,0.7787964940071106,0.36,0.675885911840968,0.5444234404536862
27,27,517,1181,357,0.8742056488990784,0.7127272727272728,0.9101123595505618,0.9792060491493384
28,28,367,1148,316,0.9070650935173035,0.16727272727272727,0.881590319792567,0.9404536862003781
31,31,499,1285,43,0.8444090485572815,0.6472727272727272,1.0,0.6824196597353497
32,32,321,1265,46,0.8767649531364441,0.0,0.982713915298185,0.6852551984877127
