,id,x_px,y_px,z_px,visibility,x,y,z
0,0,219,153,-517,0.9974080920219421,0.09243697478991597,0.03867403314917127,0.2745839636913767
7,7,260,125,-313,0.9981301426887512,0.2647058823529412,0.0,0.4288956127080182
8,8,201,137,-198,0.9956299066543579,0.01680672268907563,0.016574585635359115,0.5158850226928896
11,11,353,191,-213,0.9996005892753601,0.6554621848739496,0.09116022099447514,0.5045385779122542
12,12,214,216,-10,0.9994076490402222,0.07142857142857142,0.12569060773480664,0.6580937972768532
13,13,406,346,-438,0.9403735399246216,0.8781512605042017,0.3052486187845304,0.33434190620272314
14,14,210,330,-211,0.8304741978645325,0.0546218487394958,0.28314917127071826,0.5060514372163388
15,15,316,258,-792,0.9676296710968018,0.5,0.18370165745856354,0.06656580937972768
16,16,207,281,-706,0.9784714579582214,0.04201680672268908,0.2154696132596685,0.13161875945537066
19,19,296,221,-880,0.9610623717308044,0.41596638655462187,0.13259668508287292,0.0
20,20,208,241,-813,0.9730544686317444,0.046218487394957986,0.16022099447513813,0.05068078668683813
23,23,384,453,-65,0.999901294708252,0.7857142857142857,0.4530386740331492,0.6164901664145235
24,24,293,453,65,0.9999071359634399,0.40336134453781514,0.4530386740331492,0.7148260211800302
25,25,419,638,-167,0.9898582100868225,0.9327731092436975,0.7085635359116023,0.5393343419062028
26,26,209,621,-166,0.9928144812583923,0.05042016806722689,0.6850828729281768,0.540090771558245
27,27,402,772,260,0.9926460981369019,0.8613445378151261,0.893646408839779,0.8623298033282905
28,28,281,723,389,0.9820324778556824,0.35294117647058826,0.8259668508287292,0.959909228441755
31,31,435,849,101,0.9829244017601013,1.0,1.0,0.7420574886535553
32,32,235,786,311,0.967416524887085,0.15966386554621848,0.9129834254143646,0.9009077155824509
