,id,x_px,y_px,z_px,visibility,x,y,z
0,0,545,213,-574,0.9999995231628418,0.6462395543175488,0.029944838455476755,0.349647449191207
7,7,550,196,-118,0.9999991655349731,0.6601671309192201,0.016548463356973995,0.5387805889672335
8,8,481,175,-400,0.9999984502792358,0.467966573816156,0.0,0.42181667357942765
11,11,544,350,208,0.9999871253967285,0.6434540389972145,0.13790386130811663,0.6739941932807963
12,12,395,306,-399,0.9999908208847046,0.22841225626740946,0.10323089046493301,0.4222314392368312
13,13,564,533,29,0.828113853931427,0.6991643454038997,0.28211189913317575,0.5997511406055579
14,14,315,491,-799,0.9968987703323364,0.005571030640668524,0.24901497241922774,0.2563251762754044
15,15,631,487,-661,0.9875333309173584,0.8857938718662952,0.2458628841607565,0.31356283699709664
16,16,415,465,-1266,0.9979702830314636,0.2841225626740947,0.2285263987391647,0.06262961426793862
19,19,643,456,-828,0.9890047907829285,0.9192200557103064,0.2214342001576044,0.24429697221070096
20,20,451,437,-1399,0.9969654679298401,0.38440111420612816,0.20646178092986603,0.007465781833264205
23,23,527,754,224,0.9999762773513794,0.596100278551532,0.4562647754137116,0.6806304437992534
24,24,426,749,-224,0.9999834299087524,0.3147632311977716,0.4523246650906225,0.4948154292824554
25,25,521,1037,502,0.9465728402137756,0.5793871866295265,0.6792750197005516,0.795935296557445
26,26,381,1047,-268,0.9986892342567444,0.1894150417827298,0.6871552403467297,0.47656574035669846
27,27,530,1282,966,0.9818876385688782,0.6044568245125348,0.8723404255319149,0.9883865615927001
28,28,346,1343,-160,0.9987732768058777,0.09192200557103064,0.9204097714736013,0.5213604313562837
31,31,672,1350,777,0.9896446466445923,1.0,0.9259259259259259,0.909995852343426
32,32,454,1444,-499,0.9979082345962524,0.39275766016713093,1.0,0.38075487349647447
