,id,x_px,y_px,z_px,visibility,x,y,z
0,0,197,89,-305,0.9994145631790161,0.41025641025641024,0.033073929961089495,0.2634730538922156
7,7,218,72,-175,0.9997220635414124,0.5897435897435898,0.0,0.41916167664670656
8,8,183,75,-128,0.9989609718322754,0.2905982905982906,0.005836575875486381,0.4754491017964072
11,11,263,131,-116,0.9999016523361206,0.9743589743589743,0.11478599221789883,0.48982035928143713
12,12,160,125,12,0.9993539452552795,0.09401709401709402,0.10311284046692606,0.6431137724550898
13,13,266,228,-242,0.9624568223953247,1.0,0.3035019455252918,0.3389221556886228
14,14,153,217,-99,0.3327919840812683,0.03418803418803419,0.2821011673151751,0.5101796407185629
15,15,220,170,-466,0.9880422353744507,0.6068376068376068,0.19066147859922178,0.07065868263473053
16,16,151,166,-387,0.8604685664176941,0.017094017094017096,0.1828793774319066,0.16526946107784432
19,19,213,144,-525,0.9827021360397339,0.5470085470085471,0.14007782101167315,0.0
20,20,150,144,-450,0.9003349542617798,0.008547008547008548,0.14007782101167315,0.08982035928143713
23,23,239,296,-52,0.9997300505638123,0.7692307692307693,0.4357976653696498,0.5664670658682635
24,24,186,296,52,0.9995890259742737,0.3162393162393162,0.4357976653696498,0.6910179640718563
25,25,244,423,-56,0.9655632376670837,0.811965811965812,0.6828793774319066,0.5616766467065868
26,26,208,417,102,0.7464147806167603,0.5042735042735043,0.6712062256809338,0.7508982035928143
27,27,241,548,60,0.985392153263092,0.7863247863247863,0.9260700389105059,0.7005988023952096
28,28,222,523,296,0.9129064679145813,0.6239316239316239,0.877431906614786,0.9832335329341317
31,31,208,586,-96,0.9826431274414062,0.5042735042735043,1.0,0.5137724550898204
32,32,187,563,197,0.9279305338859558,0.3247863247863248,0.9552529182879378,0.8646706586826347
