,id,x_px,y_px,z_px,visibility,x,y,z
0,0,243,134,-328,0.9999563694000244,0.35,0.026589595375722544,0.19324577861163228
7,7,281,119,-129,0.9999459981918335,0.49615384615384617,0.009248554913294798,0.5666041275797373
8,8,217,132,-81,0.999778687953949,0.25,0.024277456647398842,0.6566604127579737
11,11,355,232,-16,0.9999884366989136,0.7807692307692308,0.13988439306358383,0.7786116322701688
12,12,183,242,55,0.9999253749847412,0.11923076923076924,0.15144508670520232,0.9118198874296435
13,13,404,365,-14,0.9921282529830933,0.9692307692307692,0.29364161849710985,0.7823639774859287
14,14,154,362,7,0.9282229542732239,0.007692307692307693,0.2901734104046243,0.8217636022514071
15,15,362,447,-241,0.993298351764679,0.8076923076923077,0.3884393063583815,0.35647279549718575
16,16,152,431,-309,0.9552111625671387,0.0,0.3699421965317919,0.22889305816135083
19,19,331,469,-350,0.9903404116630554,0.6884615384615385,0.4138728323699422,0.15196998123827393
20,20,165,453,-431,0.9533669352531433,0.05,0.3953757225433526,0.0
23,23,306,491,-22,0.9999632835388184,0.5923076923076923,0.4393063583815029,0.7673545966228893
24,24,206,490,22,0.9999456405639648,0.2076923076923077,0.43815028901734104,0.849906191369606
25,25,341,704,-79,0.9856261610984802,0.7269230769230769,0.6855491329479769,0.6604127579737336
26,26,221,707,-48,0.9705652594566345,0.2653846153846154,0.6890173410404624,0.7185741088180112
27,27,385,917,-6,0.9915071129798889,0.8961538461538462,0.9317919075144508,0.797373358348968
28,28,246,894,98,0.976129949092865,0.36153846153846153,0.9052023121387284,0.9924953095684803
31,31,412,976,-280,0.9871782064437866,1.0,1.0,0.28330206378986866
32,32,226,962,-120,0.9692420959472656,0.2846153846153846,0.9838150289017341,0.5834896810506567
