,id,x_px,y_px,z_px,visibility,x,y,z
0,0,524,191,-240,0.9999616146087646,0.5698924731182796,0.02642113690952762,0.4490861618798956
7,7,569,177,75,0.9999285936355591,0.7311827956989247,0.01521216973578863,0.7232375979112271
8,8,470,177,117,0.9998979568481445,0.3763440860215054,0.01521216973578863,0.7597911227154047
11,11,635,338,159,0.9999393224716187,0.967741935483871,0.14411529223378702,0.7963446475195822
12,12,405,332,262,0.9998786449432373,0.14336917562724014,0.13931144915932747,0.8859878154917319
13,13,641,512,-112,0.8177863359451294,0.989247311827957,0.28342674139311447,0.5604873803307223
14,14,365,507,-61,0.6684044599533081,0.0,0.27942353883106485,0.6048738033072236
15,15,632,314,-596,0.9497902393341064,0.956989247311828,0.12489991993594876,0.1392515230635335
16,16,408,315,-637,0.939085841178894,0.15412186379928317,0.1257005604483587,0.10356832027850305
19,19,641,253,-700,0.9227302670478821,0.989247311827957,0.07606084867894315,0.04873803307223673
20,20,395,256,-754,0.9128806591033936,0.10752688172043011,0.07846277021617294,0.0017406440382941688
23,23,583,706,-15,0.999971866607666,0.7813620071684588,0.4387510008006405,0.6449086161879896
24,24,439,706,15,0.9999747276306152,0.26523297491039427,0.4387510008006405,0.6710182767624021
25,25,546,1026,-24,0.7194953560829163,0.6487455197132617,0.6949559647718174,0.6370757180156658
26,26,438,1019,-77,0.7046223282814026,0.2616487455197133,0.6893514811849479,0.5909486510008704
27,27,515,1302,371,0.8406116366386414,0.5376344086021505,0.9159327461969575,0.9808529155787642
28,28,442,1297,333,0.8444175124168396,0.27598566308243727,0.911929543634908,0.9477806788511749
31,31,506,1407,53,0.841500997543335,0.5053763440860215,1.0,0.7040905134899913
32,32,426,1407,42,0.8245053291320801,0.21863799283154123,1.0,0.6945169712793734
