,id,x_px,y_px,z_px,visibility,x,y,z
0,0,612,276,-610,0.9999064207077026,0.897172236503856,0.037477148080438755,0.28115015974440893
7,7,652,333,-448,0.9998049139976501,1.0,0.08957952468007313,0.4536741214057508
8,8,611,245,-477,0.9998761415481567,0.8946015424164524,0.009140767824497258,0.422790202342918
11,11,610,487,-345,0.9999178647994995,0.8920308483290489,0.2303473491773309,0.5633652822151225
12,12,485,320,-314,0.9999899864196777,0.570694087403599,0.07769652650822668,0.5963791267305645
13,13,566,665,-500,0.8102447390556335,0.7789203084832905,0.3930530164533821,0.39829605963791265
14,14,392,430,-470,0.913178563117981,0.33161953727506427,0.17824497257769653,0.43024494142705005
15,15,566,466,-797,0.8998965620994568,0.7789203084832905,0.21115173674588666,0.08200212992545261
16,16,410,303,-755,0.9376492500305176,0.37789203084832906,0.062157221206581355,0.12673056443024494
19,19,596,410,-874,0.8809763193130493,0.8560411311053985,0.15996343692870202,0.0
20,20,439,256,-817,0.8976872563362122,0.4524421593830334,0.019195612431444242,0.06070287539936102
23,23,545,726,-17,0.999984622001648,0.7249357326478149,0.44881170018281535,0.9126730564430245
24,24,449,657,17,0.9999901056289673,0.4781491002570694,0.3857404021937843,0.9488817891373802
25,25,561,1009,-272,0.7642027139663696,0.7660668380462725,0.7074954296160878,0.6411075612353567
26,26,305,887,-267,0.7794525027275085,0.10796915167095116,0.5959780621572212,0.6464323748668797
27,27,582,1237,41,0.5050646662712097,0.8200514138817481,0.9159049360146252,0.9744408945686901
28,28,314,1173,5,0.7384660243988037,0.13110539845758354,0.8574040219378428,0.9361022364217252
31,31,596,1329,-64,0.44807153940200806,0.8560411311053985,1.0,0.8626198083067093
32,32,263,1267,-114,0.5781790614128113,0.0,0.943327239488117,0.8093716719914803
