,id,x_px,y_px,z_px,visibility,x,y,z
0,0,231,22,638,0.999947190284729,0.47530864197530864,0.020892687559354226,0.3982521847690387
7,7,270,23,979,0.9998536109924316,0.5555555555555556,0.02184235517568851,0.6111111111111112
8,8,186,14,955,0.9997925162315369,0.38271604938271603,0.013295346628679962,0.5961298377028714
11,11,329,154,1155,0.9999533891677856,0.676954732510288,0.1462488129154796,0.7209737827715356
12,12,115,147,1108,0.9999246597290039,0.2366255144032922,0.1396011396011396,0.6916354556803995
13,13,447,212,906,0.9643745422363281,0.9197530864197531,0.201329534662868,0.5655430711610487
14,14,0,239,755,0.9376938343048096,0.0,0.22697056030389365,0.4712858926342072
15,15,486,97,321,0.9954532384872437,1.0,0.09211775878442545,0.20037453183520598
16,16,2,121,144,0.9976139068603516,0.00411522633744856,0.11490978157644824,0.0898876404494382
19,19,471,55,174,0.9955893754959106,0.9691358024691358,0.052231718898385564,0.10861423220973783
20,20,24,68,2,0.9973004460334778,0.04938271604938271,0.06457739791073125,0.0012484394506866417
23,23,290,486,1180,0.9999339580535889,0.5967078189300411,0.46153846153846156,0.7365792759051186
24,24,160,482,1146,0.9999247789382935,0.3292181069958848,0.4577397910731244,0.7153558052434457
25,25,335,752,1146,0.9135003685951233,0.6893004115226338,0.7141500474833808,0.7153558052434457
26,26,133,743,1080,0.8749250173568726,0.2736625514403292,0.7056030389363722,0.6741573033707865
27,27,330,961,1580,0.9672191739082336,0.6790123456790124,0.912630579297246,0.9862671660424469
28,28,137,968,1495,0.9668201208114624,0.28189300411522633,0.9192782526115859,0.9332084893882646
31,31,366,1050,1283,0.9649688005447388,0.7530864197530864,0.9971509971509972,0.8008739076154806
32,32,98,1053,1211,0.9440174698829651,0.20164609053497942,1.0,0.7559300873907615
