,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,416,214,-112,0.9999878406524658,-0.6354608869330358,-0.7241298479004362,-0.6620615752232559
7,0,7,491,177,-66,0.9999831914901733,-0.1921160820960341,-0.9428466182866904,-0.39014342825656156
20,0,20,392,361,-838,0.9849476218223572,-0.7773312244808764,0.14482596958008723,-4.953639286045433
16,0,16,419,414,-799,0.9949241876602173,-0.6177270947395558,0.4581229649982351,-4.723099987530192
14,0,14,447,565,-488,0.9941403269767761,-0.4522117009337418,1.350723838736732,-2.884696863472758
12,0,12,445,368,-134,0.9998986721038818,-0.4640342290627285,0.18620481803154074,-0.7921093846421098
11,0,11,602,305,40,0.9998962879180908,0.4640342290627285,-0.18620481803154074,0.23645056257973426
13,0,13,740,395,-259,0.983070433139801,1.2797886699628118,0.34580894777286136,-1.5310173927037793
15,0,15,619,301,-571,0.9944171905517578,0.5645257181591156,-0.20984987428951415,-3.375331780825707
19,0,19,583,246,-575,0.9820236563682556,0.35172021183735475,-0.5349693978366488,-3.39897683708368
24,0,24,596,728,-76,0.999636173248291,0.4285666446757684,2.314259881249149,-0.4492560689014951
23,0,23,710,714,76,0.9995459914207458,1.102450748028011,2.231502184346242,0.4492560689014951
26,0,26,570,999,-101,0.9913157224655151,0.2748737789989411,3.9162124427268488,-0.597037670513829
25,0,25,769,973,57,0.9667433500289917,1.451215327833119,3.7625195770500217,0.33694205167612135
26,0,26,570,999,-101,0.9913157224655151,0.2748737789989411,3.9162124427268488,-0.597037670513829
28,0,28,503,1259,24,0.9836965203285217,-0.12118091332211381,5.453141099495122,0.14187033754784056
32,0,32,577,1375,-127,0.9702261090278625,0.31625262745039456,6.138847730976351,-0.7507305361906563
27,0,27,683,1220,367,0.9575923681259155,0.9428466182866904,5.222601800979881,2.1694339116690617
31,0,31,746,1335,301,0.9517685174942017,1.315256254349772,5.902397168396616,1.7792904834125003
