,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,387,215,-110,0.9999903440475464,-0.20477429614831286,-0.4712010685563328,-0.4844123134691272
7,0,7,480,215,-111,0.9999959468841553,0.20477429614831286,-0.4712010685563328,-0.488816061773392
20,0,20,81,456,-968,0.9926230907440186,-1.5523212772533395,0.5901022727714822,-4.26282835852832
16,0,16,127,464,-795,0.9957542419433594,-1.349748855257159,0.6253322592056005,-3.5009799018905103
14,0,14,233,420,-170,0.9887914657592773,-0.8829515350050909,0.4315673338179497,-0.7486372117250147
12,0,12,320,319,76,0.9999563694000244,-0.499825432534054,-0.013211244912794379,0.33468487112412426
11,0,11,547,325,6,0.9999986886978149,0.499825432534054,0.013211244912794379,0.026422489825588757
13,0,13,637,436,-195,0.9958706498146057,0.8961627799178853,0.5020273066861863,-0.8587309193316346
15,0,15,761,493,-768,0.9968948364257812,1.4422275696467197,0.7530409600292796,-3.382078697675361
19,0,19,807,499,-963,0.9954662322998047,1.6447999916429001,0.7794634498548683,-4.240809617006995
24,0,24,358,647,61,0.9999037981033325,-0.33248299697199185,1.4312181988860577,0.26862864656015234
23,0,23,489,655,-61,0.9999871253967285,0.244408030886696,1.466448185320176,-0.26862864656015234
26,0,26,276,839,112,0.9866412281990051,-0.6935903579217049,2.276737873304898,0.4932198100776568
25,0,25,499,890,-709,0.9984833598136902,0.2884455139293439,2.501329036822402,-3.122257547723738
26,0,26,276,839,112,0.9866412281990051,-0.6935903579217049,2.276737873304898,0.4932198100776568
28,0,28,318,1037,610,0.971051037311554,-0.5086329291425835,3.148680037549327,2.6862864656015235
32,0,32,230,1102,451,0.9726117253303528,-0.8961627799178853,3.4349236773265384,1.9860904852234216
27,0,27,433,1149,-757,0.9977583885192871,-0.0022018741521323965,3.6418998476269837,-3.3336374663284483
31,0,31,375,1235,-1158,0.9969140291213989,-0.2576192757994904,4.020622201793755,-5.09954053633863
