,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,371,282,-368,0.9989057779312134,-0.3743598675551792,-0.7923344769614473,-2.6750375002001157
7,0,7,433,282,-556,0.9997773766517639,0.07632579823940547,-0.7923344769614473,-4.041632744867566
20,0,20,256,142,-218,0.943854808807373,-1.2103090863677153,-1.8100117868201868,-1.5846689539228946
16,0,16,250,176,-167,0.9808063507080078,-1.253923828218804,-1.5628615829973502,-1.2139436481886394
14,0,14,259,325,-11,0.9742839336395264,-1.1885017154421709,-0.4797621603619773,-0.07996036006032954
12,0,12,357,370,-68,0.9993776679039001,-0.4761275985410532,-0.15265159647881094,-0.4943004076456735
11,0,11,488,412,-609,0.9999724626541138,0.4761275985410532,0.15265159647881094,-4.426896297885517
13,0,13,470,610,-672,0.9980029463768005,0.34528337298778666,1.5919380775647427,-4.88485108732195
15,0,15,421,777,-695,0.9919970631599426,-0.010903685462772211,2.805881725753382,-5.052040931084457
19,0,19,382,810,-775,0.9782904982566833,-0.29439950749484967,3.0457628059343707,-5.633570822432309
24,0,24,391,699,197,0.9995344877243042,-0.2289773947182164,2.238890081689227,1.4320173574440835
23,0,23,467,715,-197,0.9999172687530518,0.32347600206224225,2.3551960599587973,-1.4320173574440835
26,0,26,384,863,565,0.626724123954773,-0.2798612602111534,3.431026358952322,4.107054857644199
25,0,25,414,934,-246,0.9927461743354797,-0.06178755095570919,3.9471341375235403,-1.7882044158946424
26,0,26,384,863,565,0.626724123954773,-0.2798612602111534,3.431026358952322,4.107054857644199
28,0,28,380,1002,1173,0.5578291416168213,-0.30893775477854596,4.441434545169214,8.526682031887868
32,0,32,284,1022,1151,0.7278722524642944,-1.0067736243959675,4.586817018006176,8.36676131176721
27,0,27,455,1140,-132,0.9840667247772217,0.23624651836006455,5.444573607744257,-0.9595243207239545
31,0,31,386,1234,-370,0.9748547077178955,-0.26532301292745714,6.127871230077982,-2.689575747483812
