,id,x_px,y_px,z_px,visibility,x,y,z
8,8,101,9,621,0.9997121691703796,0.3840304182509506,0.010739856801909307,0.31490872210953347
7,7,169,17,635,0.9997075200080872,0.6425855513307985,0.02028639618138425,0.3220081135902637
20,20,44,394,353,0.8536190986633301,0.16730038022813687,0.4701670644391408,0.17900608519269776
16,16,19,360,676,0.8979989886283875,0.07224334600760456,0.4295942720763723,0.34279918864097364
14,14,0,253,1220,0.9284740686416626,0.0,0.301909307875895,0.6186612576064908
12,12,32,124,1045,0.9997804760932922,0.12167300380228137,0.14797136038186157,0.5299188640973631
11,11,224,130,900,0.9998995065689087,0.8517110266159695,0.15513126491646778,0.4563894523326572
13,13,263,250,1020,0.9817616939544678,1.0,0.29832935560859186,0.5172413793103449
15,15,229,344,447,0.9399682879447937,0.870722433460076,0.4105011933174224,0.22667342799188642
19,19,203,374,117,0.9043229222297668,0.7718631178707225,0.44630071599045346,0.05933062880324544
24,24,71,401,1304,0.9991316199302673,0.26996197718631176,0.4785202863961814,0.6612576064908722
23,23,170,400,1094,0.9987816214561462,0.6463878326996197,0.477326968973747,0.5547667342799188
26,26,46,592,1235,0.9907047152519226,0.17490494296577946,0.7064439140811456,0.6262677484787018
25,25,172,597,1033,0.9947105646133423,0.6539923954372624,0.7124105011933174,0.5238336713995944
26,26,46,592,1235,0.9907047152519226,0.17490494296577946,0.7064439140811456,0.6262677484787018
28,28,74,779,1945,0.9904188513755798,0.2813688212927757,0.9295942720763724,0.9863083164300203
32,32,14,838,1392,0.9821462035179138,0.053231939163498096,1.0,0.7058823529411765
27,27,154,773,1758,0.990145742893219,0.5855513307984791,0.9224343675417661,0.8914807302231237
31,31,166,828,1139,0.9786313772201538,0.6311787072243346,0.9880668257756563,0.5775862068965517
