,id,x_px,y_px,z_px,visibility,x,y,z
0,0,495,306,-457,0.9987722635269165,0.4815950920245399,0.022222222222222223,0.2732115677321157
7,7,550,294,-284,0.9984798431396484,0.6503067484662577,0.011965811965811967,0.4048706240487062
8,8,451,294,-239,0.9968136548995972,0.34662576687116564,0.011965811965811967,0.439117199391172
11,11,627,450,-127,0.9998838305473328,0.8865030674846626,0.1452991452991453,0.5243531202435312
12,12,348,445,-24,0.9996501207351685,0.03067484662576687,0.14102564102564102,0.6027397260273972
13,13,664,669,-263,0.8982597589492798,1.0,0.33247863247863246,0.4208523592085236
14,14,338,654,-253,0.785875141620636,0.0,0.31965811965811963,0.4284627092846271
15,15,528,541,-593,0.8586482405662537,0.5828220858895705,0.2230769230769231,0.16971080669710806
16,16,465,560,-709,0.8413352370262146,0.3895705521472393,0.23931623931623933,0.08143074581430745
19,19,510,504,-663,0.8419544696807861,0.5276073619631901,0.19145299145299147,0.11643835616438356
20,20,484,501,-800,0.8216413259506226,0.44785276073619634,0.18888888888888888,0.0121765601217656
23,23,576,816,-36,0.9998401999473572,0.7300613496932515,0.4581196581196581,0.593607305936073
24,24,436,818,36,0.9998306035995483,0.3006134969325153,0.4598290598290598,0.6484018264840182
25,25,582,1089,45,0.9047526717185974,0.7484662576687117,0.6914529914529914,0.6552511415525114
26,26,434,1095,127,0.8882078528404236,0.294478527607362,0.6965811965811965,0.7176560121765602
27,27,586,1345,475,0.9252780079841614,0.7607361963190185,0.9102564102564102,0.982496194824962
28,28,431,1359,378,0.9240170121192932,0.2852760736196319,0.9222222222222223,0.908675799086758
31,31,619,1442,200,0.9063753485679626,0.8619631901840491,0.9931623931623932,0.7732115677321156
32,32,354,1450,101,0.894783079624176,0.049079754601226995,1.0,0.697869101978691
