,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,444,246,43,0.9977224469184875,-0.21107775824859107,-0.48881165068094773,0.19108091799346139
7,0,7,529,252,5,0.9990538954734802,0.16664033545941398,-0.46214919700744145,0.022218711394588534
20,0,20,448,301,-637,0.7989498972892761,-0.19330278913292023,-0.24440582534047386,-2.830663831670579
16,0,16,447,351,-587,0.873690664768219,-0.19774653141183793,-0.022218711394588534,-2.608476717724694
14,0,14,397,520,-257,0.8355422019958496,-0.41993364535772326,0.7287737337425039,-1.1420417656818507
12,0,12,379,358,81,0.9988858103752136,-0.499921006378242,0.008887484557835413,0.35994312459233424
11,0,11,604,354,43,0.9995748400688171,0.499921006378242,-0.008887484557835413,0.19108091799346139
13,0,13,565,520,-231,0.9105409383773804,0.32661505750045144,0.7287737337425039,-1.0265044664299903
15,0,15,498,357,-426,0.9334091544151306,0.02888432481296509,0.004443742278917706,-1.8930342108189429
19,0,19,490,303,-445,0.8827800154685974,-0.00666561341837656,-0.23551834078263845,-1.9774653141183793
24,0,24,424,745,13,0.9986464381217957,-0.29995260382694516,1.7286157464989877,0.05776864962593018
23,0,23,560,738,-12,0.9990986585617065,0.3043963461058629,1.6975095505465638,-0.05332490734701248
26,0,26,437,1043,-38,0.9750015139579773,-0.242183954201015,3.0528509456164645,-0.16886220659887285
25,0,25,571,1049,-94,0.9837890863418579,0.35327751117395767,3.079513399289971,-0.4177117742182644
26,0,26,437,1043,-38,0.9750015139579773,-0.242183954201015,3.0528509456164645,-0.16886220659887285
28,0,28,435,1315,133,0.9468536376953125,-0.2510714387588504,4.26154884548208,0.5910177230960549
32,0,32,443,1423,-105,0.9194077253341675,-0.21552150052750876,4.741473011605192,-0.4665929392863592
27,0,27,586,1320,103,0.9690889120101929,0.41993364535772326,4.283767556876669,0.45770545472852375
31,0,31,597,1420,-158,0.9468647241592407,0.468814810425818,4.7281417847684395,-0.7021112800689976
