,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,229,157,-108,0.9999861717224121,-0.11516939056119974,-0.7097648488073938,-0.5785253107260266
7,0,7,291,169,-121,0.9999468326568604,0.21694699152225996,-0.6454842587267241,-0.648162616646752
20,0,20,149,535,-182,0.9536243677139282,-0.5437066577656638,1.3150737387336993,-0.9749222828901559
16,0,16,133,508,-119,0.9736256003379822,-0.6294141112065567,1.1704424110521927,-0.6374491849666404
14,0,14,116,402,-30,0.9905331134796143,-0.7204782804875053,0.6026305320062777,-0.16070147520167405
12,0,12,158,277,-73,0.9999825954437256,-0.4954962152051617,-0.06695894800069752,-0.3910402563240735
11,0,11,343,302,-75,0.9999265670776367,0.4954962152051617,0.06695894800069752,-0.40175368800418515
13,0,13,359,430,-20,0.9878964424133301,0.5812036686460544,0.7526185755278402,-0.10713431680111604
15,0,15,327,533,-90,0.9491562843322754,0.4097887617642688,1.3043603070535876,-0.48210442560502215
19,0,19,309,560,-149,0.9243416786193848,0.3133678766432644,1.4489916347350944,-0.7981506601683145
24,0,24,175,533,1,0.9998900890350342,-0.40443204592421306,1.3043603070535876,0.005356715840055802
23,0,23,277,539,-1,0.999799907207489,0.14195296976147875,1.3365006020939225,-0.005356715840055802
26,0,26,146,714,-38,0.9955950379371643,-0.5597768052858313,2.273925874103688,-0.20355520192212045
25,0,25,268,721,-21,0.9926753640174866,0.09374252720097653,2.3114228849840783,-0.11249103264117184
26,0,26,146,714,-38,0.9955950379371643,-0.5597768052858313,2.273925874103688,-0.20355520192212045
28,0,28,146,899,103,0.9936979413032532,-0.5597768052858313,3.264918304514011,0.5517417315257476
32,0,32,97,963,-40,0.9885126352310181,-0.8222558814485655,3.6077481182775823,-0.21426863360223208
27,0,27,245,897,108,0.9927167296409607,-0.02946193712030691,3.2542048728338995,0.5785253107260266
31,0,31,273,961,-41,0.9861134886741638,0.12052610640125554,3.5970346865974707,-0.21962534944228787
