,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,109,75,-46,0.999800980091095,-0.27571974108665537,-0.6367813067953707,-0.6039575280945784
7,0,7,138,71,-45,0.9999535083770752,0.10503609184253537,-0.6892993527166384,-0.5908280166142615
20,0,20,106,49,-437,0.9735370874404907,-0.3151082755276061,-0.9781486052836107,-5.737596516898495
16,0,16,98,66,-400,0.9926964044570923,-0.4201443673701415,-0.754946910118223,-5.251804592126769
14,0,14,68,118,-208,0.9951601624488831,-0.8140297117796491,-0.07221231314174308,-2.73093838790592
12,0,12,92,121,-33,0.9993305206298828,-0.49892143625204305,-0.032823778700792304,-0.4332738788504584
11,0,11,168,126,8,0.9999572038650513,0.49892143625204305,0.032823778700792304,0.10503609184253537
13,0,13,184,186,11,0.9892125129699707,0.7089936199371137,0.8205944675198076,0.14442462628348615
15,0,15,195,241,-42,0.9908581376075745,0.8534182462205999,1.5427175989372384,-0.5514394821733107
19,0,19,194,260,-82,0.9746467471122742,0.840288734740283,1.79217831706326,-1.0766199413859876
24,0,24,102,248,-6,0.9998606443405151,-0.3676263214488738,1.6346241792994567,-0.07877706888190153
23,0,23,149,247,6,0.9998693466186523,0.24946071812602152,1.6214946678191398,0.07877706888190153
26,0,26,103,341,-20,0.9944475889205933,-0.35449680996855687,2.8556687469689304,-0.26259022960633843
25,0,25,149,341,-7,0.9962866306304932,0.24946071812602152,2.8556687469689304,-0.09190658036221845
26,0,26,103,341,-20,0.9944475889205933,-0.35449680996855687,2.8556687469689304,-0.26259022960633843
28,0,28,107,426,123,0.9928174018859863,-0.3019787640472892,3.971677222795869,1.6149299120789815
32,0,32,99,457,11,0.9901216626167297,-0.40701485588982456,4.3786920786856935,0.14442462628348615
27,0,27,148,426,163,0.9946120977401733,0.2363312066457046,3.971677222795869,2.1401103712916583
31,0,31,152,457,54,0.9911233186721802,0.2888492525669723,4.3786920786856935,0.7089936199371137
