,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,197,123,-133,0.9999390840530396,-0.279120094125527,-0.5889127260670459,-0.8158895059053866
7,0,7,259,111,-159,0.9999526739120483,0.10121937479277353,-0.6625268168254267,-0.9753867025485449
20,0,20,202,408,-475,0.9325908422470093,-0.24844755630953502,1.1594219294444967,-2.913891092519238
16,0,16,174,397,-365,0.9599008560180664,-0.4202137680790901,1.0919423462493143,-2.239095260567414
14,0,14,127,342,-36,0.9553799033164978,-0.7085356235494147,0.7545444302734027,-0.22084227227514225
12,0,12,161,220,6,0.9999059438705444,-0.4999623664006692,0.006134507563198396,0.03680704537919037
11,0,11,324,218,-41,0.9999691247940063,0.4999623664006692,-0.006134507563198396,-0.2515148100911342
13,0,13,353,348,-99,0.9927309155464172,0.6778630857334227,0.791351475652593,-0.6073162487566411
15,0,15,294,389,-396,0.9859876036643982,0.31592713950471735,1.0428662857437272,-2.4292649950265646
19,0,19,265,403,-504,0.9710907340049744,0.1380264201719639,1.1287493916285047,-3.091791811851991
24,0,24,184,469,27,0.9991432428359985,-0.3588686924471061,1.533626890799599,0.16563170420635667
23,0,23,284,472,-27,0.9991903901100159,0.2545820638727334,1.552030413489194,-0.16563170420635667
26,0,26,172,684,-7,0.9803428053855896,-0.4324827832054869,2.852546016887254,-0.042941552942388765
25,0,25,275,677,-64,0.9875444173812866,0.19937149580394786,2.809604463944865,-0.39260848404469734
26,0,26,172,684,-7,0.9803428053855896,-0.4324827832054869,2.852546016887254,-0.042941552942388765
28,0,28,205,870,190,0.9759347438812256,-0.23004403361993983,3.9935644236421552,1.1655564370076952
32,0,32,161,916,-37,0.9617978930473328,-0.4999623664006692,4.275751771549282,-0.22697677983834064
27,0,27,257,865,150,0.9792096614837646,0.08895035966637674,3.9628918858261635,0.9201761344797593
31,0,31,259,913,-86,0.961677610874176,0.10121937479277353,4.257348248859686,-0.527567650435062
