,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,643,340,22,0.999963641166687,0.279078152825719,-0.7287040657115997,0.17054776006016165
7,0,7,693,361,247,0.9999408721923828,0.6666866984169955,-0.5659084765632636,1.9147862152209056
20,0,20,664,369,-224,0.863450288772583,0.44187374197405516,-0.5038911092686594,-1.7364862842489186
16,0,16,666,428,-210,0.9045674204826355,0.4573780837977062,-0.04651302547095317,-1.6279558914833612
14,0,14,582,536,-278,0.9560338258743286,-0.19380427279563822,0.790721433006204,-2.155103513487497
12,0,12,551,402,-86,0.9998705387115479,-0.43412157106222965,-0.24806946917841693,-0.6666866984169955
11,0,11,663,466,405,0.9997878670692444,0.43412157106222965,0.24806946917841693,3.1396292192893394
13,0,13,667,603,185,0.5770381689071655,0.46513025470953173,1.3101168840985145,1.4341516186877228
15,0,15,686,449,-210,0.8036909103393555,0.6124215020342167,0.11628256367738293,-1.6279558914833612
19,0,19,693,386,-238,0.7559525370597839,0.6666866984169955,-0.3721042037676254,-1.8450166770144758
24,0,24,529,736,-207,0.999805748462677,-0.6046693311223913,2.3411556153713096,-1.6046993787478845
23,0,23,580,763,207,0.9999293088912964,-0.2093086146192893,2.550464229990599,1.6046993787478845
26,0,26,807,780,-401,0.9983398914337158,1.5504341823651058,2.682251135491633,-3.108620535642037
25,0,25,646,1022,110,0.9262372851371765,0.30233466556119565,4.558276496153411,0.8527388003008082
26,0,26,807,780,-401,0.9983398914337158,1.5504341823651058,2.682251135491633,-3.108620535642037
28,0,28,629,1003,-365,0.9947763681411743,0.17054776006016165,4.410985248828726,-2.829542382816318
32,0,32,724,1103,-339,0.9912616014480591,0.9070039966835869,5.186202340011279,-2.6279859391088545
27,0,27,575,1265,28,0.9717007279396057,-0.24806946917841693,6.442054027727014,0.21706078553111482
31,0,31,662,1354,-76,0.9736289381980896,0.4263694001504041,7.131997238879487,-0.5891649892987402
