,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,241,172,-226,0.9988957643508911,-0.26357765036594444,-0.6624122528933604,-1.5675933942816695
7,0,7,301,161,-199,0.997246265411377,0.15259758705396784,-0.7387110464203442,-1.380314537442709
20,0,20,232,507,-188,0.5047276020050049,-0.32600393597893124,1.6612328227011497,-1.304015743915725
16,0,16,211,490,-139,0.626820981502533,-0.47166526907590056,1.5433165054321745,-0.9641393000227967
14,0,14,176,388,-97,0.9347285032272339,-0.7144341575708494,0.8358186018183238,-0.6728166338288581
12,0,12,207,264,-154,0.9995514750480652,-0.4994102849038947,-0.02427688884949488,-1.0681831093777747
11,0,11,351,271,-57,0.997527539730072,0.4994102849038947,0.02427688884949488,-0.39536647554891663
13,0,13,343,381,37,0.300205260515213,0.4439202532479064,0.787264824119334,0.2566413964089459
15,0,15,340,468,-27,0.1474405825138092,0.4231114913769108,1.3907189183782067,-0.1872788568389605
19,0,19,335,485,-84,0.15099363029003143,0.3884302215919181,1.508635235647182,-0.5826453323878772
24,0,24,238,494,-43,0.9973590970039368,-0.28438641223694006,1.5710615212601686,-0.29825892015093713
23,0,23,325,493,43,0.9956592917442322,0.3190676820219327,1.5641252673031703,0.29825892015093713
26,0,26,295,678,-123,0.8665167093276978,0.1109800633119766,2.8473322493478994,-0.8531592367108201
25,0,25,336,671,-50,0.71656733751297,0.39536647554891663,2.7987784716489097,-0.34681269784992685
26,0,26,295,678,-123,0.8665167093276978,0.1109800633119766,2.8473322493478994,-0.8531592367108201
28,0,28,368,868,-40,0.8845809102058411,0.6173266021728698,4.165220501177622,-0.2774501582799415
32,0,32,408,939,-247,0.8589908480644226,0.8947767604528113,4.657694532124518,-1.7132547273786387
27,0,27,333,857,29,0.801963210105896,0.374557713677921,4.088921707650638,0.20115136475295758
31,0,31,349,928,-166,0.7701319456100464,0.48553777698989764,4.581395738597534,-1.1514181568617572
