,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,178,102,-2,0.9153425097465515,-0.0445324969219348,-1.0799130503569188,-0.0445324969219348
7,0,7,193,109,13,0.8571472764015198,0.2894612299925762,-0.924049311130147,0.2894612299925762
20,0,20,198,112,-87,0.8459529876708984,0.40079247229741316,-0.8572505657472448,-1.9371636161041637
16,0,16,191,133,-80,0.9315508604049683,0.24492873307064136,-0.3896593480669295,-1.7812998768773918
14,0,14,162,197,-64,0.9408204555511475,-0.40079247229741316,1.035380553434984,-1.4250399015019135
12,0,12,158,146,-7,0.9966174960136414,-0.4898574661412827,-0.10019811807435329,-0.15586373922677177
11,0,11,202,155,20,0.9927950501441956,0.4898574661412827,0.10019811807435329,0.44532496921934794
13,0,13,200,197,-60,0.6622340679168701,0.44532496921934794,1.035380553434984,-1.3359749076580438
15,0,15,186,135,-130,0.5909572243690491,0.13359749076580438,-0.34512685114499464,-2.8946122999257615
19,0,19,185,116,-138,0.499825119972229,0.11133124230483699,-0.7681855719033752,-3.072742287613501
24,0,24,164,306,-8,0.9986186027526855,-0.3562599753754784,3.4624016356804304,-0.1781299876877392
23,0,23,191,311,8,0.9989022016525269,0.24492873307064136,3.5737328779852673,0.1781299876877392
26,0,26,183,393,-130,0.9787554740905762,0.06679874538290219,5.399565251784594,-2.8946122999257615
25,0,25,210,391,-95,0.9726760387420654,0.6679874538290219,5.355032754862659,-2.1152936037919026
26,0,26,183,393,-130,0.9787554740905762,0.06679874538290219,5.399565251784594,-2.8946122999257615
28,0,28,190,504,-62,0.940005362033844,0.22266248460967397,7.871118830951975,-1.3805074045799786
32,0,32,188,549,-111,0.9362020492553711,0.1781299876877392,8.873100011695508,-2.4715535791673813
27,0,27,215,506,-48,0.9445182085037231,0.779318696133859,7.91565132787391,-1.068779926126435
31,0,31,217,548,-105,0.9121991395950317,0.8238511930557937,8.85083376323454,-2.337956088401577
