,id,x_px,y_px,z_px,visibility,x,y,z
0,0,201,106,181,0.9998539686203003,0.5646067415730337,0.10653266331658291,0.1792079207920792
7,7,244,78,374,0.9998658895492554,0.6853932584269663,0.07839195979899498,0.3702970297029703
8,8,176,86,468,0.9987994432449341,0.4943820224719101,0.0864321608040201,0.4633663366336634
11,11,326,186,474,0.9999725818634033,0.9157303370786517,0.18693467336683417,0.4693069306930693
12,12,134,181,648,0.999537467956543,0.37640449438202245,0.18190954773869347,0.6415841584158416
13,13,356,346,485,0.985864520072937,1.0,0.34773869346733666,0.4801980198019802
14,14,0,203,463,0.9744398593902588,0.0,0.20402010050251257,0.45841584158415843
15,15,352,486,331,0.9932461977005005,0.9887640449438202,0.4884422110552764,0.32772277227722774
16,16,28,45,93,0.9947941899299622,0.07865168539325842,0.04522613065326633,0.09207920792079208
19,19,343,521,231,0.9904971122741699,0.9634831460674157,0.5236180904522613,0.22871287128712872
20,20,42,0,0,0.9911198019981384,0.11797752808988764,0.0,0.0
23,23,247,514,589,0.9999635219573975,0.6938202247191011,0.5165829145728643,0.5831683168316831
24,24,133,500,709,0.9999474287033081,0.37359550561797755,0.5025125628140703,0.7019801980198019
25,25,235,729,608,0.9805771708488464,0.6601123595505618,0.7326633165829146,0.601980198019802
26,26,72,712,715,0.9777160286903381,0.20224719101123595,0.7155778894472362,0.7079207920792079
27,27,223,907,987,0.9925997257232666,0.6264044943820225,0.9115577889447236,0.9772277227722772
28,28,87,906,979,0.9932904243469238,0.2443820224719101,0.9105527638190954,0.9693069306930693
31,31,244,995,799,0.9877907037734985,0.6853932584269663,1.0,0.7910891089108911
32,32,4,984,789,0.9891695380210876,0.011235955056179775,0.9889447236180905,0.7811881188118812
