,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,459,167,-145,0.999992847442627,0.07649637950605881,-0.7697448187797167,-1.3864968785473157
7,0,7,489,168,-15,0.9999895095825195,0.3633578026537793,-0.7601827713414594,-0.14343071157386025
20,0,20,305,244,-595,0.9962171912193298,-1.3960589259855731,-0.03346716603390073,-5.689418225763124
16,0,16,327,274,-521,0.9981367588043213,-1.1856938823439114,0.2533942571138198,-4.98182671533208
14,0,14,368,347,-236,0.992108166217804,-0.79364993737536,0.9514237201066064,-2.256643195428735
12,0,12,399,242,-87,0.9999443292617798,-0.4972264667893822,-0.05259126091041543,-0.8318981271283895
11,0,11,503,253,103,0.9999819993972778,0.4972264667893822,0.05259126091041543,0.9848908861405071
13,0,13,547,336,-13,0.9826384782791138,0.9179565540727056,0.8462411982857755,-0.12430661669734555
15,0,15,562,248,-292,0.9965139031410217,1.061387265646566,0.004781023719128676,-2.7921178519711463
19,0,19,559,215,-336,0.9880257248878479,1.0327011233317938,-0.3107665417433639,-3.2128479392544698
24,0,24,406,431,-59,0.9992621541023254,-0.4302921347215808,1.754635704920224,-0.5641607988571837
23,0,23,468,439,59,0.9995391368865967,0.16255480645037496,1.8311320844262826,0.5641607988571837
26,0,26,421,592,-69,0.9185041189193726,-0.2868614231477205,3.2941253424796573,-0.6597812732397572
25,0,25,467,592,22,0.9033219218254089,0.15299275901211762,3.2941253424796573,0.21036504364166173
26,0,26,421,592,-69,0.9185041189193726,-0.2868614231477205,3.2941253424796573,-0.6597812732397572
28,0,28,445,747,55,0.9123302102088928,-0.0573722846295441,4.776242695409547,0.5259126091041543
32,0,32,474,799,-100,0.9224329590797424,0.21992709107991906,5.2734691621989285,-0.9562047438257351
27,0,27,466,745,106,0.9058234095573425,0.14343071157386025,4.7571186005330315,1.0135770284552792
31,0,31,494,801,-40,0.9391899704933167,0.41116803984506606,5.292593257075444,-0.38248189753029405
