,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,133,85,55,0.9999285936355591,-0.25508876082252196,-0.6377219020563049,0.5611952738095483
7,0,7,177,80,32,0.9999561309814453,0.19386745822511667,-0.6887396542208093,0.32651361385282807
20,0,20,101,105,-264,0.9736130237579346,-0.58160237467535,-0.43365089339828733,-2.6937373142858316
16,0,16,96,131,-247,0.9929433465003967,-0.6326201268398545,-0.16835858214286448,-2.5202769569265167
14,0,14,71,212,-82,0.9890596866607666,-0.8877088876623763,0.6581290029221066,-0.836691135497872
12,0,12,109,148,76,0.9995017051696777,-0.499973971212143,0.0051017752164504385,0.7754698329004667
11,0,11,207,147,48,0.9998642206192017,0.499973971212143,-0.0051017752164504385,0.48977042077924215
13,0,13,247,210,-117,0.9937635064125061,0.9081159885281781,0.6377219020563049,-1.1938154006494026
15,0,15,219,134,-265,0.9968996047973633,0.6224165764069536,-0.13774793084416184,-2.7039408647187324
19,0,19,212,102,-280,0.9886443614959717,0.5509917233766474,-0.46426154469698994,-2.856994121212246
24,0,24,122,317,9,0.9995393753051758,-0.3673278155844316,1.7295017983766987,0.0918319538961079
23,0,23,193,318,-9,0.9997158646583557,0.35712426515153073,1.7397053488095997,-0.0918319538961079
26,0,26,124,461,-18,0.985288679599762,-0.34692071471862984,3.1988130607144254,-0.1836639077922158
25,0,25,195,462,-64,0.9902230501174927,0.3775313660173325,3.209016611147326,-0.6530272277056561
26,0,26,124,461,-18,0.985288679599762,-0.34692071471862984,3.1988130607144254,-0.1836639077922158
28,0,28,125,574,130,0.9723207950592041,-0.33671716428572895,4.351814259632224,1.326461556277114
32,0,32,110,617,20,0.9518125057220459,-0.48977042077924215,4.790566928246962,0.20407100865801756
27,0,27,197,578,106,0.974363386631012,0.3979384668831342,4.392628461363828,1.081576345887493
31,0,31,206,620,-8,0.9517921805381775,0.48977042077924215,4.821177579545664,-0.08162840346320702
