,person_id,id,x_px,y_px,z_px,visibility,x,y,z
8,0,8,195,92,-144,0.9999592304229736,-0.10810390027277916,-0.6125887682124153,-1.4825677751695427
7,0,7,230,94,-107,0.9999096393585205,0.25224243396981805,-0.5919975491128383,-1.1016302218273686
20,0,20,188,159,-429,0.9582989811897278,-0.1801731671212986,0.0772170716234137,-4.416816496859263
16,0,16,178,186,-395,0.9878385066986084,-0.28312926261918353,0.355198529467703,-4.0667657721664545
14,0,14,125,224,-208,0.9928178787231445,-0.8287965687579736,0.7464316923596657,-2.141486786356006
12,0,12,157,149,-93,0.999873161315918,-0.49933706316474186,-0.025739023874471228,-0.9574916881303297
11,0,11,254,154,-2,0.9997938275337219,0.49933706316474186,0.025739023874471228,-0.020591219099576983
13,0,13,277,228,-121,0.973194420337677,0.7361360828098772,0.7876141305588196,-1.2457687555244075
15,0,15,256,175,-370,0.9790341258049011,0.5199282822643189,0.24194682442002954,-3.809375533421742
19,0,19,249,150,-411,0.9420885443687439,0.44785901541579937,-0.015443414324682738,-4.23149552496307
24,0,24,176,301,-46,0.9986410737037659,-0.3037204817187605,1.5391936276933795,-0.4735980392902706
23,0,23,229,301,46,0.9985393285751343,0.24194682442002954,1.5391936276933795,0.4735980392902706
26,0,26,181,418,-51,0.9871091842651367,-0.25224243396981805,2.743779945018633,-0.525076087039213
25,0,25,234,417,30,0.9627953767776489,0.293424872168972,2.7334843354688445,0.3088682864936548
26,0,26,181,418,-51,0.9871091842651367,-0.25224243396981805,2.743779945018633,-0.525076087039213
28,0,28,172,523,111,0.9834060668945312,-0.3449029199179145,3.8248189477464245,1.1428126600265225
32,0,32,187,564,-22,0.973393976688385,-0.1904687766710871,4.246938939287753,-0.22650341009534683
27,0,27,208,512,223,0.9539394974708557,0.025739023874471228,3.7115672426987514,2.2959209296028336
31,0,31,235,546,118,0.9576606154441833,0.3037204817187605,4.06161796739156,1.214881926875042
